Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-012,52,4,2,-2.0,-2.0
T-010,9,0,1,-2.0,-1.0
T-017,44,3,3,-2.0,-1.0
T-009,24,1,3,1.0,0.0
T-013,32,1,4,-2.0,-1.0
T-014,16,1,3,3.0,2.0
T-015,54,5,2,-2.0,-1.0
T-006,47,4,1,2.0,1.0
T-016,44,5,4,1.0,0.0
T-006,43,3,2,2.0,1.0
T-010,2,0,4,-1.0,-1.0
T-005,55,2,3,1.0,-0.0
T-008,41,1,3,-2.0,-1.0
T-016,6,0,3,2.0,3.0
T-004,30,1,2,2.0,3.0
T-017,51,2,2,1.0,2.0
T-001,50,5,4,0.0,-0.0
T-013,3,0,3,-2.0,-1.0
T-016,44,5,4,0.0,-0.0
T-009,45,4,4,1.0,1.0
T-016,55,5,4,-2.0,-1.0
T-010,11,0,4,-1.0,-1.0
T-012,25,1,2,-2.0,-1.0
T-012,44,3,2,-1.0000000000000002,0.0
T-006,32,1,4,-2.0,-0.0
T-005,34,1,3,3.0,3.0
T-004,48,2,2,-2.0,-1.0
T-009,7,0,4,1.0,1.0
T-004,17,1,2,2.0,0.0
T-009,26,1,2,-2.0,-1.0
T-006,33,1,4,-1.0,-0.0
T-002,12,0,2,1.0,-0.0
T-013,52,5,3,-2.0,-1.0
T-010,30,1,1,-1.0,-0.0
T-009,5,0,2,3.0,3.0
T-006,46,5,3,0.0,-0.0
T-004,43,3,4,-1.0,0.0
T-014,47,3,1,0.0,1.0
T-012,43,4,3,-2.0,-2.0
T-001,26,1,1,0.0,1.0
T-015,14,1,4,0.0,-0.0
T-010,47,4,1,1.0,1.0
T-002,45,5,2,-1.0000000000000002,-0.0
T-002,1,0,1,-2.0,-0.0
T-003,52,5,3,5.0,4.0
T-010,44,5,1,-1.0000000000000002,-0.0
T-007,47,4,2,0.0,-1.0
T-001,0,0,3,2.0,2.0
T-013,21,1,1,-1.0000000000000002,-1.0
T-001,31,1,3,-2.0,-2.0
T-008,53,4,4,1.0,-0.0
T-003,47,3,4,4.0,3.0
T-016,50,4,4,-1.0000000000000002,0.0
T-014,20,1,3,-2.0,-1.0
T-002,51,2,3,5.0,4.0
T-002,25,1,1,2.0,0.0
T-016,43,4,1,2.0,1.0
T-010,50,5,4,0.0,-0.0
T-012,10,0,2,0.0,0.0
T-003,36,1,3,-2.0,-2.0
T-003,37,1,2,-2.0,-0.0
T-017,27,1,2,1.0,1.0
T-001,27,1,2,0.0,-0.0
T-011,1,0,1,-2.0,-1.0
T-008,9,0,4,1.0,1.0
T-010,44,3,3,-2.0,-1.0
T-011,23,1,4,0.0,0.0
T-009,16,1,1,-1.0000000000000002,-1.0
T-007,48,4,1,-2.0,-1.0
T-013,46,2,3,1.0,2.0
T-017,28,1,3,0.0,-0.0
T-007,8,0,4,0.0,0.0
T-017,50,4,2,2.0,0.0
T-012,36,1,3,-2.0,-1.0
T-005,13,1,3,0.0,0.0
T-009,49,4,3,3.0,2.0
T-012,14,1,2,-2.0,-0.0
T-005,39,1,4,-1.0000000000000002,-1.0
T-014,48,2,2,-1.0000000000000002,-0.0
T-012,39,1,2,-1.0000000000000002,-1.0
T-002,27,1,3,-2.0,-0.0
T-008,40,1,3,0.0,0.0
T-015,35,1,3,-1.0000000000000002,-1.0
T-016,29,1,1,-1.0000000000000002,-0.0
T-001,7,0,1,0.0,-1.0
T-013,32,1,1,1.0,0.0
T-016,25,1,4,2.0,1.0
T-012,34,1,3,-2.0,-1.0
T-009,0,0,2,-1.0000000000000002,-1.0
T-015,40,1,2,-1.0000000000000002,-0.0
T-010,30,1,2,0.0,-0.0
T-016,15,1,2,-1.0000000000000002,-1.0
T-001,42,1,4,2.0,1.0
T-015,43,4,3,1.0,-0.0
T-004,38,1,3,-2.0,-1.0
T-007,2,0,1,0.0,-0.0
T-007,30,1,2,-2.0,-1.0
T-002,43,3,2,-2.0,-1.0
T-001,8,0,3,4.0,2.0
T-002,48,2,4,-2.0,-0.0
T-006,48,5,4,0.0,0.0
T-014,50,5,4,-1.0000000000000002,-0.0
T-004,2,0,1,4.0,3.0
T-012,47,5,3,-2.0,-0.0
T-014,44,4,3,3.0,1.0
T-001,12,0,2,0.0,1.0
T-017,48,4,1,3.0,3.0
T-009,9,0,2,0.0,-0.0
T-008,44,4,1,0.0,1.0
T-002,15,1,2,-1.0,-0.0
T-005,28,1,2,1.0,0.0
T-002,20,1,3,0.0,-0.0
T-013,49,2,1,-2.0,-1.0
T-016,30,1,1,1.0,1.0
T-013,51,5,3,0.0,-0.0
T-010,51,2,2,0.0,-0.0
T-008,44,5,4,4.0,2.0
T-015,31,1,3,2.0,0.0
T-015,29,1,4,1.0,0.0
T-017,29,1,2,4.0,3.0
T-016,4,0,1,1.0,1.0
T-016,50,2,1,-2.0,-1.0
T-014,41,1,1,-2.0,-1.0
T-007,17,1,3,-2.0,-1.0
T-017,50,5,4,-2.0,-2.0
T-011,50,2,2,-2.0,-1.0
T-014,46,5,2,-2.0,-1.0
T-014,31,1,3,1.0,-0.0
T-002,5,0,4,4.0,2.0
T-002,5,0,2,-1.0,-1.0
T-003,7,0,2,-2.0,-1.0
T-007,27,1,2,2.0,1.0
T-017,43,3,1,2.0,1.0
T-002,45,4,2,-1.0,-1.0
T-001,49,5,4,0.0,-0.0
T-002,40,1,2,2.0,1.0
T-001,44,5,3,0.0,-0.0
T-002,15,1,1,-1.0000000000000002,-1.0
T-015,22,1,4,0.0,1.0
T-005,43,3,2,3.0,2.0
T-014,55,5,4,-1.0000000000000002,-0.0
T-015,45,5,2,2.0,1.0
T-015,19,1,2,1.0,0.0
T-001,43,4,4,-2.0,-1.0
T-015,49,3,3,3.0,2.0
T-011,17,1,3,0.0,0.0
T-004,32,1,1,-2.0,-2.0
T-010,32,1,4,-2.0,-1.0
T-011,8,0,1,-2.0,-1.0
T-014,2,0,4,2.0,2.0
T-010,14,1,2,2.0,2.0
T-016,46,5,3,-2.0,-2.0
T-016,1,0,3,-2.0,-0.0
T-005,33,1,1,3.0,2.0
T-009,25,1,4,-2.0,-1.0
T-006,36,1,3,3.0,3.0
T-002,11,0,1,1.0,0.0
T-008,31,1,1,-2.0,-1.0
T-013,53,5,1,4.0,2.0
T-003,53,4,4,-1.0000000000000002,-1.0
T-009,50,4,3,5.0,4.0
T-007,35,1,2,1.0,2.0
T-007,48,2,3,-2.0,-2.0
T-002,4,0,4,-2.0,-1.0
T-002,32,1,3,0.0,-0.0
T-017,7,0,3,-2.0,-1.0
T-004,47,5,2,-2.0,-1.0
T-006,15,1,3,-2.0,-1.0
T-008,53,4,3,3.0,2.0
T-004,2,0,1,-1.0,0.0
T-002,52,4,3,0.0,0.0
T-017,32,1,1,1.0,0.0
T-006,16,1,1,1.0,-0.0
T-017,14,1,3,2.0,0.0
T-012,12,0,1,3.0,1.0
T-004,9,0,2,-2.0,-2.0
T-006,33,1,1,-1.0000000000000002,0.0
T-017,48,5,3,-2.0,-1.0
T-007,0,0,2,-1.0000000000000002,-1.0
T-016,24,1,2,-2.0,-1.0
T-001,24,1,4,1.0,2.0
T-008,22,1,2,3.0,3.0
T-013,26,1,2,0.0,1.0
T-011,45,5,1,2.0,0.0
T-008,47,5,4,-2.0,-1.0
T-005,50,2,2,4.0,3.0
T-008,48,4,2,1.0,1.0
T-012,21,1,1,-2.0,-1.0
T-007,55,2,4,-1.0000000000000002,0.0
T-011,43,5,3,1.0,0.0
T-011,6,0,3,-1.0000000000000002,-1.0
T-013,14,1,4,-2.0,-0.0
T-011,14,1,1,0.0,-1.0
T-004,17,1,2,0.0,-0.0
T-001,54,5,1,-2.0,-2.0
T-001,2,0,2,0.0,-0.0
T-013,19,1,3,-2.0,-1.0
T-012,12,0,3,-2.0,-1.0
T-011,51,5,4,-2.0,-1.0
T-010,43,5,1,0.0,-1.0
T-007,55,5,1,3.0,4.0
T-013,21,1,4,2.0,1.0
T-005,34,1,4,1.0,1.0
T-013,52,5,4,0.0,-0.0
T-010,49,4,1,-2.0,-1.0
T-016,10,0,2,1.0,1.0
T-016,8,0,2,2.0,2.0
T-014,51,5,3,1.0,0.0
T-006,24,1,2,-2.0,-1.0
T-001,5,0,1,3.0,2.0
T-015,43,5,2,-2.0,-1.0
T-004,48,4,2,-1.0000000000000002,-1.0
T-017,45,2,3,-2.0,-1.0
T-017,43,3,2,3.0,1.0
T-011,16,1,2,-2.0,-1.0
T-007,45,5,1,1.0,0.0
T-008,47,3,1,-1.0000000000000002,-0.0
T-002,52,4,1,0.0,-1.0
T-012,24,1,1,1.0,1.0
T-003,49,2,2,2.0,0.0
T-007,35,1,2,0.0,0.0
T-004,22,1,4,0.0,0.0
T-016,9,0,4,2.0,-0.0
T-002,7,0,3,5.0,4.0
T-013,53,2,1,2.0,2.0
T-003,43,3,4,2.0,2.0
T-010,27,1,1,-2.0,-1.0
T-004,31,1,2,1.0,2.0
T-001,29,1,3,2.0,1.0
T-009,51,5,1,3.0,3.0
T-015,6,0,3,0.0,-1.0
T-009,23,1,3,-2.0,-2.0
T-016,20,1,1,0.0,-0.0
T-010,49,5,2,-2.0,-1.0
T-011,44,4,1,4.0,3.0
T-014,9,0,1,-2.0,-1.0
T-011,44,5,1,3.0,2.0
T-014,21,1,2,-2.0,-2.0
T-005,43,4,2,1.0,0.0
T-008,9,0,2,0.0,-0.0
T-002,21,1,2,0.0,-1.0
T-012,47,3,1,-2.0,-1.0
T-005,48,5,2,2.0,1.0
T-013,16,1,1,-2.0,-2.0
T-003,8,0,4,0.0,-0.0
T-015,30,1,3,-2.0,-1.0
T-009,53,2,2,1.0,-0.0
T-007,8,0,4,-2.0,-0.0
T-010,0,0,3,-2.0,-0.0
T-001,12,0,3,2.0,1.0
T-008,27,1,2,3.0,1.0
T-017,48,2,2,-2.0,-1.0
T-006,48,4,2,-2.0,-1.0
T-017,0,0,3,3.0,3.0
T-013,17,1,1,-2.0,-1.0
T-017,44,5,4,1.0,2.0
T-013,46,5,3,0.0,0.0
T-002,3,0,3,-2.0,-1.0
T-015,38,1,3,4.0,3.0
T-010,49,2,4,1.0,2.0
T-008,2,0,1,0.0,-1.0
T-015,52,5,4,2.0,0.0
T-007,28,1,4,-2.0,-1.0
T-003,24,1,2,1.0,0.0
T-016,44,3,4,0.0,0.0
T-015,18,1,3,-2.0,-1.0
T-013,54,5,1,-2.0,-1.0
T-014,34,1,2,3.0000000000000004,2.0
T-010,52,5,1,0.0,-0.0
T-010,19,1,2,-2.0,-0.0
T-003,48,2,1,0.0,0.0
T-013,47,5,4,2.0,3.0
T-008,45,4,3,2.0,1.0
T-002,31,1,3,1.0,1.0
T-009,17,1,2,-2.0,-2.0
T-008,4,0,1,-2.0,2.0
T-017,44,3,2,3.0,3.0
T-014,53,5,3,-1.0000000000000002,-0.0
T-009,43,3,4,3.0,2.0
T-009,23,1,2,-2.0,-1.0
T-005,2,0,4,-2.0,-1.0
T-006,17,1,1,-2.0,-2.0
T-005,54,5,3,0.0,1.0
T-010,8,0,1,2.0,1.0
T-007,2,0,3,1.0,0.0
T-005,48,2,4,1.0,1.0
T-016,47,4,4,3.0,3.0
T-009,3,0,3,-1.0000000000000002,-0.0
T-006,46,5,3,0.0,-0.0
T-001,48,5,4,-2.0,-1.0
T-002,48,4,3,-2.0,-1.0
T-010,43,5,1,4.0,3.0
T-009,20,1,1,0.0,0.0
T-016,47,3,1,-2.0,-1.0
T-005,10,0,2,-2.0,-1.0
T-011,1,0,1,1.0,2.0
T-004,49,5,2,2.0,1.0
T-013,19,1,4,1.0,0.0
T-015,5,0,3,-1.0000000000000002,-1.0
T-014,49,2,2,2.0,2.0
T-012,48,4,3,3.0,2.0
T-002,5,0,2,2.0,1.0
T-004,13,1,4,1.0,2.0
T-003,27,1,1,2.0,3.0
T-007,1,0,1,-2.0,-1.0
T-005,48,5,4,-2.0,-1.0
T-001,8,0,4,3.0,2.0
T-008,37,1,3,4.0,3.0
T-008,50,4,3,-2.0,-1.0
T-013,49,5,4,2.0,2.0
T-003,25,1,2,-2.0,-2.0
T-013,30,1,2,4.0,3.0
T-008,49,2,3,-2.0,-1.0
T-002,44,5,3,2.0,2.0
T-014,34,1,3,2.0,1.0
T-003,9,0,3,2.0,1.0
T-007,24,1,2,1.0,0.0
T-015,29,1,3,1.0,0.0
T-004,44,4,2,4.0,2.0
T-010,3,0,2,0.0,-0.0
T-011,42,1,3,1.0,0.0
T-015,48,2,2,-2.0,-1.0
T-009,53,2,1,0.0,0.0
T-009,48,2,4,-2.0,-1.0
T-016,55,5,3,0.0,-0.0
T-005,40,1,2,1.0,2.0
T-016,25,1,1,1.0,0.0
T-014,8,0,3,-2.0,-1.0
T-016,7,0,2,0.0,-0.0
T-013,44,5,3,3.0,1.0
T-011,24,1,1,-1.0,-0.0
T-007,44,5,2,2.0,3.0
T-007,49,3,3,-2.0,-1.0
T-004,19,1,1,0.0,-1.0
T-003,44,3,4,-1.0000000000000002,-0.0
T-014,54,5,3,2.0,2.0
T-010,49,3,3,-2.0,-1.0
T-017,8,0,3,-1.0,-1.0
T-016,44,3,2,-2.0,-2.0
T-017,2,0,4,3.0,2.0
T-017,38,1,3,-1.0000000000000002,-0.0
T-014,30,1,3,-2.0,-1.0
T-003,25,1,4,-1.0000000000000002,-1.0
T-010,55,2,2,2.0,-0.0
T-001,50,2,3,0.0,-1.0
T-009,47,4,2,-1.0000000000000002,0.0
T-010,48,5,3,3.0,3.0
T-015,18,1,4,-1.0000000000000002,-0.0
T-002,40,1,1,2.0,3.0
T-014,52,4,1,4.0,2.0
T-002,55,5,3,1.0,0.0
T-005,1,0,4,4.0,2.0
T-006,53,2,3,4.0,2.0
T-015,51,5,3,0.0,-0.0
T-004,41,1,4,-2.0,-2.0
T-005,44,3,3,2.0,2.0
T-010,23,1,2,-2.0,-1.0
T-014,20,1,3,2.0,1.0
T-014,50,5,1,-2.0,-1.0
T-003,8,0,4,2.0,2.0
T-003,2,0,1,1.0,-0.0
T-003,39,1,2,0.0,-0.0
T-001,43,4,3,-2.0,-1.0
T-008,21,1,2,0.0,0.0
T-007,52,4,3,-1.0000000000000002,-0.0
T-012,2,0,3,-1.0000000000000002,-0.0
T-002,39,1,3,-2.0,-1.0
T-002,25,1,4,-2.0,-1.0
T-004,48,4,3,-1.0,0.0
T-013,43,4,2,-2.0,-2.0
T-006,41,1,3,0.0,0.0
T-002,37,1,2,0.0,0.0
T-016,17,1,3,3.0,1.0
T-008,46,2,1,0.0,1.0
T-017,40,1,4,-1.0,-1.0
T-011,48,4,4,-1.0000000000000002,-0.0
T-016,43,5,4,3.0,3.0
T-005,23,1,1,2.0,2.0
T-011,41,1,2,-2.0,-1.0
T-013,15,1,2,3.0,1.0
T-008,51,5,3,-2.0,-2.0
T-003,4,0,2,0.0,-0.0
T-005,49,2,1,-1.0,-0.0
T-012,45,5,4,-2.0,-2.0
T-010,23,1,4,-2.0,-2.0
T-007,8,0,3,-1.0000000000000002,-1.0
T-014,11,0,3,-1.0,-1.0
T-011,14,1,1,0.0,-0.0
T-006,22,1,1,-1.0000000000000002,0.0
T-003,21,1,1,1.0,1.0
T-014,7,0,2,0.0,-0.0
T-001,9,0,1,-1.0,-1.0
T-014,5,0,1,0.0,1.0
T-003,37,1,3,1.0,2.0
T-005,34,1,3,-1.0,-1.0
T-005,34,1,1,-2.0,-0.0
T-012,54,5,1,-1.0000000000000002,-0.0
T-006,27,1,4,1.0,1.0
T-012,29,1,1,2.0,2.0
T-005,41,1,1,-2.0,-1.0
T-010,0,0,4,-2.0,-2.0
T-004,43,3,3,1.0,0.0
T-001,29,1,1,-2.0,-2.0
T-004,33,1,4,-2.0,-1.0
T-001,46,5,1,-2.0,-1.0
T-010,52,4,1,-2.0,-1.0
T-017,54,5,3,-2.0,-2.0
T-017,34,1,3,3.0,1.0
T-001,49,3,3,-2.0,-1.0
T-016,55,2,1,0.0,1.0
T-007,36,1,4,-1.0,-0.0
T-005,46,2,1,3.0,2.0
T-001,10,0,1,-1.0,0.0
T-007,39,1,1,-1.0000000000000002,-1.0
T-009,14,1,1,2.0,1.0
T-008,16,1,2,-1.0000000000000002,0.0
T-009,27,1,2,-2.0,-2.0
T-015,45,4,2,2.0,3.0
T-006,27,1,2,-2.0,-1.0
T-014,49,4,4,1.0,0.0
T-017,33,1,2,0.0,1.0
T-011,49,4,2,-1.0,-1.0
T-011,17,1,2,1.0,-0.0
T-017,44,3,2,-2.0,-2.0
T-004,46,2,4,-2.0,-1.0
T-010,53,4,4,0.0,-0.0
T-010,46,2,2,-1.0000000000000002,0.0
T-011,22,1,2,0.0,1.0
T-009,32,1,1,-1.0,-1.0
T-012,14,1,4,0.0,1.0
T-014,30,1,4,-2.0,-1.0
T-017,30,1,3,3.0,2.0
T-009,41,1,3,0.0,0.0
T-003,46,5,1,-2.0,-1.0
T-017,16,1,4,1.0,1.0
T-004,41,1,4,-1.0000000000000002,-1.0
T-008,47,5,3,3.0,2.0
T-011,14,1,2,2.0,1.0
T-001,39,1,1,1.0,-0.0
T-003,47,4,1,0.0,0.0
T-010,35,1,1,0.0,1.0
T-016,49,5,2,-1.0000000000000002,-1.0
T-009,53,2,2,0.0,0.0
T-014,2,0,1,4.0,3.0
T-008,2,0,3,-2.0,-1.0
T-007,17,1,1,1.0,0.0
T-010,46,5,3,3.0,2.0
T-001,23,1,3,-2.0,-0.0
T-002,0,0,4,3.0,1.0
T-005,30,1,2,-2.0,-2.0
T-010,43,3,3,-1.0,-1.0
T-005,0,0,4,5.0,3.0
T-007,53,2,1,3.0,1.0
T-001,17,1,2,1.0,1.0
T-008,49,3,4,-2.0,-1.0
T-008,51,2,3,4.0,3.0
T-017,45,2,1,2.0,3.0
T-017,29,1,1,4.0,3.0
T-002,17,1,2,0.0,-0.0
T-012,13,1,2,-1.0,-0.0
T-010,44,5,3,-2.0,-1.0
T-014,36,1,4,-1.0000000000000002,-1.0
T-016,44,4,2,0.0,-0.0
T-017,54,5,2,-2.0,-1.0
T-010,46,2,3,-1.0000000000000002,-0.0
T-016,44,3,3,-1.0,-0.0
T-013,13,1,2,-2.0,-2.0
T-005,19,1,2,3.0,2.0
T-014,44,5,3,1.0,0.0
T-005,12,0,1,2.0,1.0
T-004,21,1,2,-1.0,-1.0
T-011,33,1,1,1.0,0.0
T-009,53,4,3,-1.0000000000000002,-0.0
T-008,43,4,2,2.0,1.0
T-006,44,3,3,-1.0,-1.0
T-013,48,4,1,4.0,2.0
T-006,48,4,4,-2.0,-1.0
T-016,11,0,3,1.0,0.0
T-015,47,5,1,-2.0,-1.0
T-005,47,4,2,1.0,1.0
T-004,25,1,3,3.0,2.0
T-014,9,0,3,3.0000000000000004,2.0
T-009,48,2,4,4.0,2.0
T-012,44,3,1,0.0,0.0
T-008,54,5,1,0.0,0.0
T-003,9,0,1,1.0,1.0
T-014,44,3,3,0.0,0.0
T-012,18,1,3,1.0,0.0
T-006,44,3,1,2.0,0.0
T-005,27,1,2,0.0,-0.0
T-004,48,2,2,-1.0,-1.0
T-008,50,5,2,-1.0,-1.0
T-003,30,1,3,-2.0,-0.0
T-008,54,5,4,-2.0,-2.0
T-001,29,1,2,-1.0,-1.0
T-017,47,5,2,0.0,-0.0
T-015,40,1,2,-2.0,-2.0
T-006,22,1,1,0.0,1.0
T-011,49,3,3,-1.0000000000000002,0.0
T-008,43,5,2,0.0,-1.0
T-011,45,5,2,1.0,0.0
T-013,4,0,3,0.0,0.0
T-011,1,0,2,-2.0,-2.0
T-002,11,0,1,2.0,2.0
T-007,27,1,1,-2.0,-1.0
T-008,47,5,1,-1.0000000000000002,-1.0
T-005,21,1,4,-1.0000000000000002,-1.0
T-001,55,5,1,-2.0,-1.0
T-006,16,1,1,0.0,-0.0
T-002,17,1,3,-2.0,-1.0
T-017,30,1,2,-2.0,-1.0
T-003,32,1,3,3.0,2.0
T-007,48,5,1,3.0,2.0
T-006,6,0,1,-2.0,-1.0
T-009,48,5,4,3.0,3.0
T-014,55,5,4,-1.0000000000000002,1.0
T-015,1,0,3,1.0,0.0
T-013,53,5,4,-1.0000000000000002,-1.0
T-008,2,0,2,-2.0,-1.0
T-006,45,5,1,-2.0,-0.0
T-016,14,1,2,1.0,2.0
T-010,21,1,1,0.0,0.0
T-009,40,1,4,-1.0000000000000002,-1.0
T-005,46,5,3,-1.0000000000000002,-0.0
T-009,53,4,1,3.0,1.0
T-017,53,4,3,0.0,-1.0
T-006,47,3,4,2.0,1.0
T-011,53,4,4,-2.0,-1.0
T-010,45,2,3,-2.0,-2.0
T-015,44,5,2,-1.0000000000000002,-0.0
T-017,51,2,4,3.0,2.0
T-017,45,5,2,2.0,3.0
T-006,50,2,2,-1.0,-1.0
T-016,36,1,3,3.0,2.0
T-012,28,1,4,2.0,2.0
T-009,15,1,2,1.0,2.0
T-017,44,3,4,-2.0,-1.0
T-005,46,2,2,1.0,1.0
T-008,44,5,4,0.0,-0.0
T-006,41,1,1,-2.0,-0.0
T-017,37,1,1,-2.0,-2.0
T-007,51,2,4,-1.0,-0.0
T-003,48,2,3,-2.0,-1.0
T-017,37,1,2,2.0,1.0
T-002,31,1,3,3.0,1.0
T-017,49,2,4,-2.0,-1.0
T-005,44,3,3,1.0,1.0
T-017,26,1,4,0.0,-1.0
T-012,53,2,4,0.0,-0.0
T-007,23,1,2,-2.0,-2.0
T-011,4,0,1,0.0,-0.0
T-005,47,5,3,2.0,1.0
T-008,10,0,1,4.0,2.0
T-004,26,1,1,-1.0000000000000002,0.0
T-002,3,0,2,-1.0,-0.0
T-012,25,1,4,0.0,0.0
T-008,40,1,1,-2.0,-1.0
T-010,54,5,4,-1.0000000000000002,-0.0
T-006,35,1,4,0.0,-0.0
T-008,11,0,2,2.0,1.0
T-001,49,3,1,3.0,1.0
T-013,27,1,2,-1.0000000000000002,-1.0
T-005,47,5,4,-2.0,-2.0
T-010,47,4,1,-2.0,-1.0
T-011,16,1,1,3.0,2.0
T-015,18,1,1,0.0,0.0
T-001,13,1,4,-1.0000000000000002,-0.0
T-004,13,1,3,-2.0,-1.0
T-012,43,3,3,-2.0,-1.0
T-010,45,2,3,0.0,0.0
T-005,9,0,4,-2.0,-1.0
T-003,37,1,2,-2.0,-1.0
T-002,7,0,2,3.0,2.0
T-006,29,1,1,-2.0,-1.0
T-010,51,2,3,-2.0,-1.0
T-007,9,0,2,1.0,-0.0
T-015,25,1,1,0.0,-1.0
T-006,41,1,4,3.0,1.0
T-009,17,1,4,3.0,1.0
T-011,43,4,1,1.0,1.0
T-009,36,1,4,0.0,-1.0
T-011,48,2,3,-2.0,-1.0
T-007,44,3,3,-1.0,-1.0
T-009,3,0,1,0.0,0.0
T-011,45,5,2,0.0,1.0
T-011,47,4,2,1.0,1.0
T-005,5,0,1,-2.0,-2.0
T-011,16,1,4,2.0,1.0
T-011,13,1,2,2.0,1.0
T-012,44,3,2,-2.0,-1.0
T-011,8,0,1,1.0,0.0
T-006,0,0,3,2.0,1.0
T-017,52,5,2,-1.0,0.0
T-016,51,5,4,-2.0,-1.0
T-013,50,4,4,2.0,2.0
T-002,10,0,1,-2.0,-0.0
T-012,13,1,2,1.0,0.0
T-010,38,1,4,2.0,0.0
T-007,47,5,4,-2.0,0.0
T-004,34,1,4,0.0,0.0
T-016,47,3,4,4.0,3.0
T-012,26,1,1,-1.0000000000000002,-1.0
T-017,32,1,4,-1.0000000000000002,-1.0
T-010,53,2,3,4.0,3.0
T-008,41,1,4,-2.0,-0.0
T-005,44,5,1,3.0,3.0
T-011,22,1,1,-1.0000000000000002,0.0
T-009,33,1,2,-2.0,-2.0
T-011,40,1,3,-2.0,-0.0
T-007,53,5,2,-1.0,-0.0
T-008,24,1,2,-2.0,-1.0
T-010,31,1,1,-1.0,0.0
T-011,47,5,3,2.0,3.0
T-015,53,4,2,1.0,1.0
T-008,48,2,3,-2.0,-1.0
T-005,27,1,3,-2.0,-0.0
T-013,36,1,3,1.0,0.0
T-005,51,2,2,0.0,1.0
T-016,54,5,3,-1.0,-1.0
T-016,47,4,4,-1.0,0.0
T-001,55,5,4,1.0,0.0
T-007,53,2,3,-2.0,-1.0
T-015,22,1,1,-1.0,0.0
T-014,9,0,3,0.0,2.0
T-010,49,2,3,2.0,2.0
T-008,45,4,2,0.0,0.0
T-012,6,0,4,-2.0,-1.0
T-002,49,3,4,-2.0,-1.0
T-008,19,1,2,-2.0,-1.0
T-012,49,4,4,0.0,-1.0
T-005,48,5,4,2.0,2.0
T-010,7,0,2,2.0,1.0
T-005,16,1,3,-1.0000000000000002,0.0
T-005,45,4,4,-1.0,0.0
T-017,14,1,3,4.0,3.0
T-005,47,4,3,3.0000000000000004,1.0
T-016,33,1,3,3.0,1.0
T-007,55,5,3,-2.0,-1.0
T-016,4,0,3,0.0,0.0
T-014,6,0,4,0.0,0.0
T-010,25,1,4,2.0,0.0
T-014,5,0,4,0.0,-0.0
T-004,44,5,3,3.0,3.0
T-005,49,3,2,1.0,1.0
T-006,51,5,2,-1.0000000000000002,0.0
T-012,21,1,4,2.0,0.0
T-006,47,4,2,2.0,0.0
T-012,51,5,1,0.0,-0.0
T-011,21,1,4,-1.0000000000000002,-1.0
T-006,36,1,1,2.0,2.0
T-012,49,3,3,0.0,-0.0
T-015,14,1,3,-1.0,-1.0
T-012,44,5,3,1.0,0.0
T-002,9,0,2,-2.0,-2.0
T-004,43,4,3,2.0,2.0
T-001,55,5,1,1.0,1.0
T-012,47,4,2,0.0,-1.0
T-010,30,1,3,1.0,1.0
T-009,51,5,3,1.0,-0.0
T-016,28,1,2,-2.0,-2.0
T-010,47,3,3,-1.0000000000000002,-0.0
T-007,43,3,4,-1.0,0.0
T-011,2,0,4,0.0,1.0
T-017,54,5,1,-1.0,-0.0
T-017,46,5,4,-2.0,-2.0
T-015,17,1,2,-2.0,-0.0
T-005,17,1,2,-2.0,-1.0
T-007,36,1,1,-2.0,-2.0
T-004,29,1,3,-2.0,-1.0
T-001,0,0,1,1.0,2.0
T-011,39,1,2,3.0,2.0
T-001,21,1,1,1.0,1.0
T-005,24,1,2,-2.0,-1.0
T-012,49,3,4,0.0,0.0
T-013,52,4,3,0.0,-1.0
T-002,25,1,1,1.0,0.0
T-004,44,3,2,2.0,1.0
T-001,27,1,4,-2.0,-0.0
T-014,17,1,4,2.0,2.0
T-003,41,1,2,0.0,1.0
T-004,2,0,2,0.0,1.0
T-011,52,5,2,0.0,-1.0
T-012,41,1,2,1.0,0.0
T-004,45,5,4,0.0,-0.0
T-007,2,0,2,3.0,1.0
T-013,49,4,3,1.0,2.0
T-008,32,1,1,-1.0000000000000002,0.0
T-009,49,4,1,0.0,-1.0
T-015,24,1,2,1.0,2.0
T-011,45,5,1,-1.0000000000000002,-0.0
T-005,11,0,1,3.0,1.0
T-009,51,2,2,-2.0,-1.0
T-005,43,5,4,-2.0,-1.0
T-006,55,5,3,-1.0,0.0
T-017,18,1,4,1.0,0.0
T-010,16,1,3,-2.0,-1.0
T-015,45,4,3,0.0,0.0
T-002,48,5,2,0.0,1.0
T-008,0,0,4,-2.0,-2.0
T-015,48,4,1,-2.0,-1.0
T-005,13,1,4,2.0,3.0
T-007,51,2,2,-2.0,-1.0
T-001,50,4,2,-2.0,-1.0
T-005,55,2,3,3.0,2.0
T-008,49,3,3,2.0,1.0
T-007,46,2,1,-2.0,-2.0
T-013,45,2,1,0.0,1.0
T-011,11,0,3,-2.0,-0.0
T-008,45,5,4,0.0,1.0
T-004,44,4,4,2.0,2.0
T-006,16,1,3,-2.0,-1.0
T-006,50,5,4,1.0,0.0
T-007,48,2,1,-1.0000000000000002,-0.0
T-001,48,2,1,-2.0,-2.0
T-012,47,3,2,2.0,3.0
T-008,48,5,3,-1.0000000000000002,0.0
T-006,45,4,3,-1.0,0.0
