Crew_ID,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken,Location
C-203,2023-03-13,68.85,58.26,491.7,5.41,Cloudy,Equipment_D,6,17.08,1,2023-01-01 15:22:00,2,HT1
C-125,2023-12-16,66.21,19.63,581.35,2.06,Windy,Equipment_C,8,10.85,1,2023-01-01 10:38:00,3,BT2
C-060,2023-04-08,79.86,5.23,507.79,3.88,Rainy,Equipment_B,9,5.05,0,2023-01-01 06:23:00,4,BT2
C-030,2023-04-28,32.1,39.07,579.62,9.77,Rainy,Equipment_B,1,13.09,1,2023-01-01 15:28:00,1,DT1
C-227,2023-07-17,47.16,59.5,555.78,9.54,Windy,Equipment_A,1,10.32,0,2023-01-01 09:08:00,4,DT2
C-163,2023-06-20,36.66,17.35,589.37,3.88,Sunny,Equipment_B,1,9.83,1,2023-01-01 11:57:00,2,BT1
C-047,2023-05-19,44.67,33.26,560.78,6.95,Cloudy,Equipment_B,6,12.8,1,2023-01-01 22:47:00,3,DT2
C-198,2023-07-15,21.05,19.61,576.34,1.92,Sunny,Equipment_A,7,4.39,0,2023-01-01 03:49:00,4,BT2
C-105,2023-09-21,107.31,29.61,539.69,9.95,Rainy,Equipment_D,4,15.58,0,2023-01-01 05:01:00,3,MT2
C-112,2023-07-20,79.6,51.16,559.03,2.77,Rainy,Equipment_A,4,6.07,1,2023-01-01 01:55:00,1,DT3
C-022,2023-12-13,14.72,43.13,497.91,7.2,Windy,Equipment_D,4,17.67,1,2023-01-01 14:02:00,3,BT1
C-093,2023-04-07,50.67,56.9,511.17,1.08,Cloudy,Equipment_B,7,15.43,1,2023-01-01 03:40:00,3,MT1
C-232,2023-07-02,26.86,25.55,581.79,1.82,Sunny,Equipment_D,6,3.11,1,2023-01-01 18:23:00,3,MT2
C-079,2023-03-12,90.3,26.96,557.83,4.57,Rainy,Equipment_A,8,8.69,1,2023-01-01 07:48:00,2,MT1
C-173,2023-03-02,72.31,20.48,561.77,3.6,Sunny,Equipment_D,4,19.65,1,2023-01-01 06:51:00,4,BT1
C-020,2023-12-10,113.91,42.22,528.85,2.98,Rainy,Equipment_B,3,9.16,0,2023-01-01 10:44:00,3,DT1
C-099,2023-09-22,116.2,26.28,513.9,1.66,Cloudy,Equipment_B,9,16.42,1,2023-01-01 22:37:00,3,BT2
C-167,2023-06-20,108.66,52.04,569.19,1.82,Rainy,Equipment_C,8,17.06,0,2023-01-01 12:03:00,1,DT3
C-058,2023-05-27,74.17,8.78,575.03,8.71,Sunny,Equipment_C,4,2.07,0,2023-01-01 10:47:00,2,DT3
C-230,2023-06-02,118.49,57.36,484.96,1.03,Sunny,Equipment_A,6,11.03,1,2023-01-01 08:41:00,1,HT1
C-195,2023-10-23,55.65,33.05,585.09,4.93,Windy,Equipment_C,7,8.13,0,2023-01-01 01:40:00,1,DT1
C-190,2023-06-21,16.38,40.68,587.98,5.62,Windy,Equipment_B,3,2.98,1,2023-01-01 23:32:00,3,MT1
C-239,2023-10-20,111.51,37.04,572.31,6.98,Cloudy,Equipment_A,5,16.78,0,2023-01-01 07:37:00,3,DT1
C-133,2023-11-28,116.71,43.21,548.23,5.33,Rainy,Equipment_D,1,19.57,1,2023-01-01 18:34:00,3,HT1
C-245,2023-03-29,29.56,27.01,587.75,8.32,Cloudy,Equipment_C,4,1.39,1,2023-01-01 12:30:00,3,MT1
C-102,2023-11-01,62.49,47.24,592.94,5.23,Rainy,Equipment_A,9,16.63,0,2023-01-01 18:41:00,4,BT1
C-206,2023-11-03,31.28,12.91,599.47,9.42,Cloudy,Equipment_C,8,13.39,0,2023-01-01 16:34:00,4,BT2
C-035,2023-05-26,25.55,38.4,522.58,5.42,Cloudy,Equipment_C,5,5.02,0,2023-01-01 10:35:00,3,MT1
C-176,2023-01-14,92.83,48.26,481.0,4.89,Cloudy,Equipment_A,5,7.32,1,2023-01-01 21:06:00,3,HT1
C-065,2023-01-18,16.67,47.72,576.07,2.17,Windy,Equipment_A,8,9.3,1,2023-01-01 08:13:00,3,HT1
C-037,2023-05-07,98.95,21.66,505.45,3.27,Rainy,Equipment_D,5,11.23,0,2023-01-01 23:08:00,3,DT3
C-142,2023-06-24,14.77,56.88,548.64,7.32,Cloudy,Equipment_D,3,6.84,1,2023-01-01 23:38:00,3,DT1
C-175,2023-12-01,79.48,46.53,596.01,2.13,Rainy,Equipment_B,1,16.22,0,2023-01-01 17:57:00,3,BT2
C-030,2023-04-17,34.3,55.98,555.82,6.68,Rainy,Equipment_D,8,13.3,0,2023-01-01 01:51:00,3,DT1
C-172,2023-12-06,91.39,22.95,571.49,8.69,Rainy,Equipment_C,8,4.28,0,2023-01-01 02:14:00,1,DT1
C-033,2023-05-12,22.91,47.05,599.55,8.8,Cloudy,Equipment_B,3,6.0,0,2023-01-01 13:39:00,3,DT1
C-105,2023-11-19,61.41,36.88,485.07,2.23,Rainy,Equipment_B,6,4.08,1,2023-01-01 06:27:00,2,MT2
C-103,2023-11-01,61.4,50.74,532.15,3.86,Rainy,Equipment_A,7,5.23,0,2023-01-01 03:19:00,1,BT2
C-151,2023-04-07,28.59,17.04,562.57,8.34,Sunny,Equipment_B,9,12.23,1,2023-01-01 12:19:00,3,HT1
C-145,2023-12-28,25.59,42.23,597.77,7.16,Windy,Equipment_C,6,9.41,0,2023-01-01 08:45:00,1,DT1
C-186,2023-04-26,112.38,22.3,485.42,6.03,Windy,Equipment_D,6,6.66,1,2023-01-01 08:18:00,2,BT2
C-030,2023-07-20,95.58,12.62,535.2,5.83,Windy,Equipment_D,2,19.46,1,2023-01-01 10:06:00,1,DT1
C-144,2023-01-12,23.91,15.26,567.42,7.04,Cloudy,Equipment_C,9,12.01,1,2023-01-01 01:29:00,4,DT2
C-059,2023-05-05,68.76,13.88,528.34,1.96,Sunny,Equipment_A,7,5.07,1,2023-01-01 21:37:00,1,HT1
C-027,2023-05-28,119.58,36.78,555.1,3.83,Sunny,Equipment_A,2,2.87,1,2023-01-01 15:38:00,2,BT2
C-116,2023-07-04,13.05,52.31,538.54,6.93,Cloudy,Equipment_D,1,16.84,0,2023-01-01 18:15:00,3,BT2
C-026,2023-07-03,61.57,13.99,592.06,3.03,Rainy,Equipment_B,7,15.58,1,2023-01-01 06:48:00,2,MT2
C-013,2023-01-23,34.19,22.55,509.19,2.72,Windy,Equipment_D,3,3.58,0,2023-01-01 10:50:00,2,DT3
C-134,2023-10-08,20.33,42.06,494.37,4.01,Cloudy,Equipment_A,6,13.83,1,2023-01-01 00:39:00,2,BT2
C-055,2023-01-27,14.96,56.58,498.78,6.87,Cloudy,Equipment_D,3,15.91,0,2023-01-01 00:19:00,4,HT1
C-203,2023-02-08,84.14,53.9,581.69,2.13,Sunny,Equipment_D,2,18.32,1,2023-01-01 19:46:00,4,HT1
C-130,2023-06-23,83.62,8.67,577.13,7.86,Rainy,Equipment_C,3,10.71,0,2023-01-01 08:01:00,3,MT1
C-026,2023-05-04,55.24,34.54,566.51,1.08,Sunny,Equipment_A,1,3.25,1,2023-01-01 00:54:00,4,MT2
C-065,2023-02-04,71.0,6.44,495.32,3.14,Windy,Equipment_D,4,4.07,0,2023-01-01 01:53:00,4,HT1
C-073,2023-12-25,88.47,47.39,564.34,7.89,Sunny,Equipment_A,9,3.16,1,2023-01-01 18:52:00,3,BT1
C-159,2023-08-27,30.38,47.89,491.19,4.76,Windy,Equipment_C,6,15.87,0,2023-01-01 23:06:00,2,MT1
C-132,2023-01-30,10.23,21.58,480.91,5.66,Windy,Equipment_B,6,8.09,1,2023-01-01 11:43:00,2,DT2
C-026,2023-03-13,79.71,20.36,544.26,3.37,Cloudy,Equipment_A,6,9.51,0,2023-01-01 15:24:00,1,MT2
C-204,2023-04-06,88.1,20.19,588.87,5.99,Sunny,Equipment_A,1,1.84,0,2023-01-01 20:01:00,3,BT1
C-247,2023-04-26,46.23,44.4,510.64,3.47,Windy,Equipment_D,3,3.29,0,2023-01-01 11:25:00,4,DT2
C-179,2023-10-06,17.85,42.56,491.69,4.1,Sunny,Equipment_B,8,1.47,1,2023-01-01 01:41:00,1,BT2
C-110,2023-02-24,92.87,35.21,582.84,6.06,Windy,Equipment_A,9,16.92,0,2023-01-01 06:08:00,1,MT1
C-003,2023-02-27,41.97,42.78,482.97,9.35,Cloudy,Equipment_C,7,9.8,1,2023-01-01 21:00:00,3,BT1
C-151,2023-07-20,110.75,41.29,505.24,8.16,Sunny,Equipment_C,4,5.95,1,2023-01-01 05:03:00,3,HT1
C-199,2023-08-13,35.45,8.51,484.1,3.45,Rainy,Equipment_B,2,8.2,0,2023-01-01 17:52:00,4,DT3
C-127,2023-11-11,88.31,26.82,489.77,4.39,Cloudy,Equipment_C,5,19.79,1,2023-01-01 20:58:00,3,HT1
C-210,2023-05-31,81.57,49.66,535.11,2.97,Sunny,Equipment_D,6,5.68,1,2023-01-01 02:29:00,4,BT1
C-228,2023-05-29,105.54,56.48,485.05,9.84,Cloudy,Equipment_C,8,5.23,0,2023-01-01 15:31:00,4,MT1
C-124,2023-04-27,23.86,42.05,582.45,7.95,Rainy,Equipment_D,1,17.43,1,2023-01-01 04:21:00,2,HT1
C-192,2023-07-02,91.59,47.83,485.54,3.12,Cloudy,Equipment_B,1,3.11,1,2023-01-01 13:44:00,4,BT2
C-135,2023-07-21,65.61,53.24,524.42,5.99,Rainy,Equipment_D,1,4.0,0,2023-01-01 21:11:00,4,BT1
C-023,2023-08-30,109.24,39.6,497.09,9.19,Sunny,Equipment_A,2,12.6,0,2023-01-01 17:02:00,4,BT1
C-071,2023-01-31,58.55,6.73,488.05,4.58,Rainy,Equipment_A,4,16.2,1,2023-01-01 18:03:00,1,HT1
C-015,2023-11-23,19.74,6.91,521.85,5.44,Sunny,Equipment_C,4,7.89,1,2023-01-01 20:08:00,1,BT1
C-020,2023-10-25,99.08,7.91,511.78,1.38,Cloudy,Equipment_B,9,6.01,0,2023-01-01 17:31:00,4,DT1
C-198,2023-02-09,71.8,58.83,549.2,1.31,Rainy,Equipment_C,2,19.89,1,2023-01-01 03:36:00,1,BT2
C-085,2023-10-24,77.89,11.79,506.13,8.04,Rainy,Equipment_C,3,5.51,0,2023-01-01 03:37:00,2,DT2
C-083,2023-09-04,51.23,13.51,506.85,5.27,Rainy,Equipment_D,1,5.88,0,2023-01-01 01:31:00,4,MT2
C-247,2023-02-27,44.48,26.25,486.85,9.41,Cloudy,Equipment_D,3,2.52,1,2023-01-01 00:11:00,2,DT2
C-053,2023-09-10,95.34,32.49,592.33,7.8,Cloudy,Equipment_A,9,1.92,1,2023-01-01 21:56:00,3,BT2
C-201,2023-12-22,40.51,15.71,484.59,5.48,Rainy,Equipment_B,9,4.45,0,2023-01-01 22:33:00,2,BT2
C-134,2023-11-07,20.2,6.15,486.33,3.66,Sunny,Equipment_B,3,10.43,0,2023-01-01 11:19:00,2,BT2
C-158,2023-05-18,69.67,49.71,508.88,5.92,Rainy,Equipment_B,5,15.54,1,2023-01-01 16:07:00,3,DT1
C-020,2023-02-17,21.75,50.22,527.2,1.97,Cloudy,Equipment_C,5,6.24,0,2023-01-01 03:52:00,2,DT1
C-200,2023-07-08,54.24,40.7,482.31,9.89,Sunny,Equipment_C,1,10.98,1,2023-01-01 00:25:00,2,DT1
C-046,2023-07-21,106.82,7.52,565.16,1.74,Rainy,Equipment_B,8,12.93,1,2023-01-01 21:18:00,2,HT1
C-186,2023-09-20,65.4,43.76,499.12,6.14,Windy,Equipment_C,2,15.91,0,2023-01-01 20:55:00,1,BT2
C-155,2023-08-30,70.04,54.42,541.4,6.03,Cloudy,Equipment_C,7,8.04,1,2023-01-01 01:07:00,1,BT1
C-212,2023-07-02,98.7,41.47,510.98,6.29,Sunny,Equipment_B,6,17.7,1,2023-01-01 11:30:00,4,DT2
C-169,2023-11-14,74.15,37.26,503.05,5.09,Cloudy,Equipment_C,1,16.29,0,2023-01-01 09:17:00,3,MT2
C-136,2023-03-01,91.59,25.29,528.22,6.0,Sunny,Equipment_D,6,4.56,0,2023-01-01 23:43:00,2,DT1
C-100,2023-08-02,17.84,8.02,526.53,6.9,Cloudy,Equipment_C,5,4.09,0,2023-01-01 09:12:00,3,BT2
C-126,2023-01-02,84.71,31.09,502.53,9.84,Rainy,Equipment_A,9,3.63,1,2023-01-01 05:37:00,3,HT1
C-165,2023-03-10,34.45,57.29,539.07,3.77,Sunny,Equipment_C,3,3.81,0,2023-01-01 03:10:00,1,HT1
C-196,2023-08-26,80.69,8.99,575.37,8.69,Rainy,Equipment_B,8,7.5,1,2023-01-01 05:34:00,4,HT1
C-018,2023-04-21,53.15,7.33,533.77,8.83,Cloudy,Equipment_B,1,10.62,0,2023-01-01 13:58:00,2,DT1
C-193,2023-05-01,13.74,22.1,486.12,8.59,Rainy,Equipment_D,3,4.58,0,2023-01-01 06:53:00,2,DT1
C-093,2023-12-10,43.7,27.57,582.3,5.1,Rainy,Equipment_C,3,10.57,1,2023-01-01 00:28:00,3,MT1
C-171,2023-07-19,89.36,14.58,482.02,3.85,Rainy,Equipment_C,1,16.87,0,2023-01-01 19:44:00,1,DT3
C-014,2023-08-06,97.59,54.08,535.7,4.11,Cloudy,Equipment_A,4,1.85,0,2023-01-01 06:05:00,3,DT3
C-070,2023-09-03,101.05,55.19,518.95,4.67,Windy,Equipment_B,7,12.33,1,2023-01-01 09:55:00,3,HT1
C-124,2023-11-19,72.34,6.63,570.15,6.39,Sunny,Equipment_A,8,12.17,1,2023-01-01 19:54:00,4,HT1
C-047,2023-04-29,44.36,9.39,529.87,7.09,Cloudy,Equipment_C,8,7.56,0,2023-01-01 19:44:00,3,DT2
C-060,2023-11-26,114.39,27.49,526.17,5.87,Windy,Equipment_B,8,17.74,0,2023-01-01 02:19:00,3,BT2
C-138,2023-01-21,81.84,21.96,589.69,1.67,Sunny,Equipment_C,9,19.43,1,2023-01-01 16:15:00,2,DT1
C-201,2023-07-31,74.19,23.29,482.13,9.63,Cloudy,Equipment_C,6,9.77,0,2023-01-01 00:57:00,3,BT2
C-168,2023-11-28,100.04,11.51,554.95,1.31,Sunny,Equipment_B,2,12.34,0,2023-01-01 23:19:00,4,MT2
C-036,2023-09-22,114.72,23.72,588.36,8.24,Rainy,Equipment_C,8,7.84,0,2023-01-01 11:46:00,2,BT1
C-244,2023-11-16,98.25,52.24,579.57,1.06,Rainy,Equipment_C,6,17.02,1,2023-01-01 13:41:00,2,DT1
C-081,2023-10-29,30.15,43.73,598.46,4.2,Sunny,Equipment_C,4,5.66,0,2023-01-01 07:01:00,1,DT2
C-131,2023-04-26,110.42,5.35,492.24,5.74,Sunny,Equipment_B,3,11.46,0,2023-01-01 12:33:00,1,MT1
C-027,2023-10-20,29.49,7.26,580.63,8.45,Rainy,Equipment_D,1,2.01,0,2023-01-01 20:07:00,4,BT2
C-043,2023-05-19,108.07,15.92,531.14,8.56,Rainy,Equipment_C,9,13.95,1,2023-01-01 16:33:00,2,MT1
C-143,2023-03-27,30.95,32.1,599.18,5.64,Rainy,Equipment_D,5,19.71,0,2023-01-01 01:36:00,2,DT1
C-039,2023-06-21,22.54,11.89,584.16,7.47,Sunny,Equipment_C,2,6.76,1,2023-01-01 15:33:00,2,DT3
C-183,2023-06-10,82.07,55.04,559.88,7.02,Sunny,Equipment_A,6,18.72,1,2023-01-01 02:49:00,4,MT2
C-023,2023-07-11,101.04,16.81,499.06,9.16,Rainy,Equipment_B,1,16.83,0,2023-01-01 07:00:00,2,BT1
C-155,2023-01-23,112.91,15.48,488.37,3.73,Windy,Equipment_B,4,16.03,1,2023-01-01 04:19:00,2,BT1
C-040,2023-03-01,39.21,10.61,503.12,8.86,Windy,Equipment_A,4,5.81,0,2023-01-01 06:23:00,4,HT1
C-099,2023-05-11,119.6,9.36,553.17,3.69,Sunny,Equipment_A,8,19.49,0,2023-01-01 08:09:00,2,BT2
C-037,2023-03-12,32.68,20.22,485.81,3.52,Cloudy,Equipment_A,7,14.13,1,2023-01-01 10:13:00,4,DT3
C-012,2023-02-07,24.9,43.38,552.57,5.99,Sunny,Equipment_B,6,13.49,1,2023-01-01 11:27:00,2,DT2
C-248,2023-12-20,76.1,27.42,542.9,4.34,Rainy,Equipment_B,9,8.56,0,2023-01-01 09:22:00,1,DT2
C-223,2023-07-09,23.63,49.42,590.65,2.59,Cloudy,Equipment_A,8,6.13,0,2023-01-01 17:26:00,1,MT2
C-032,2023-10-31,58.78,13.49,527.86,7.49,Sunny,Equipment_C,1,16.38,0,2023-01-01 02:06:00,2,DT1
C-071,2023-07-06,17.1,33.2,564.95,3.11,Rainy,Equipment_A,9,12.65,0,2023-01-01 02:58:00,4,HT1
C-128,2023-12-10,54.87,42.94,520.57,5.03,Cloudy,Equipment_C,1,7.66,1,2023-01-01 01:14:00,2,DT3
C-241,2023-10-04,85.21,11.38,525.48,8.76,Sunny,Equipment_A,5,18.93,0,2023-01-01 20:11:00,4,MT2
C-035,2023-02-26,38.74,58.87,599.32,5.35,Sunny,Equipment_A,2,16.19,1,2023-01-01 18:16:00,1,MT1
C-193,2023-08-26,45.3,23.04,488.91,7.99,Rainy,Equipment_B,4,18.46,0,2023-01-01 20:14:00,3,DT1
C-157,2023-02-23,108.26,57.94,591.88,6.26,Sunny,Equipment_B,5,4.78,0,2023-01-01 02:29:00,4,HT1
C-092,2023-03-11,109.11,59.94,501.06,9.11,Rainy,Equipment_D,6,15.29,1,2023-01-01 15:59:00,1,DT3
C-028,2023-02-17,38.73,49.89,571.2,9.52,Sunny,Equipment_B,6,4.57,0,2023-01-01 08:24:00,1,BT2
C-240,2023-01-12,40.13,53.56,578.6,7.02,Rainy,Equipment_A,6,10.68,1,2023-01-01 03:47:00,4,DT2
C-014,2023-02-08,60.36,53.18,536.49,3.01,Sunny,Equipment_A,1,14.04,1,2023-01-01 08:13:00,1,DT3
C-243,2023-02-04,42.22,48.1,579.45,4.51,Windy,Equipment_B,1,14.35,1,2023-01-01 23:21:00,1,DT3
C-207,2023-09-22,50.5,59.0,538.32,3.72,Windy,Equipment_C,6,14.57,1,2023-01-01 00:31:00,3,HT1
C-138,2023-03-08,29.3,21.08,539.7,5.26,Rainy,Equipment_A,3,10.79,0,2023-01-01 17:57:00,4,DT1
C-177,2023-09-21,20.85,32.5,556.92,1.33,Rainy,Equipment_B,9,9.45,0,2023-01-01 14:34:00,3,MT1
C-193,2023-07-18,79.19,48.95,572.54,6.92,Windy,Equipment_B,2,1.04,0,2023-01-01 16:09:00,2,DT1
C-204,2023-04-18,29.82,5.08,585.93,5.32,Rainy,Equipment_C,9,10.17,1,2023-01-01 17:22:00,2,BT1
C-114,2023-06-07,110.36,38.97,509.49,9.93,Cloudy,Equipment_C,2,8.48,0,2023-01-01 00:31:00,1,DT2
C-186,2023-10-02,64.98,26.64,557.34,8.82,Rainy,Equipment_C,2,6.44,0,2023-01-01 11:09:00,1,BT2
C-111,2023-03-22,66.72,44.74,556.49,2.13,Rainy,Equipment_C,2,6.61,1,2023-01-01 21:14:00,4,BT1
C-199,2023-09-24,36.63,28.28,593.09,1.18,Cloudy,Equipment_D,8,11.02,0,2023-01-01 17:51:00,3,DT3
C-173,2023-03-29,61.57,57.82,566.31,7.11,Windy,Equipment_D,3,13.03,0,2023-01-01 20:39:00,3,BT1
C-039,2023-11-11,89.12,36.97,595.94,9.18,Rainy,Equipment_B,9,16.27,0,2023-01-01 18:23:00,2,DT3
C-171,2023-01-17,46.7,39.41,533.24,2.47,Cloudy,Equipment_C,2,5.41,0,2023-01-01 04:24:00,4,DT3
C-029,2023-03-10,118.99,34.34,509.99,4.1,Sunny,Equipment_C,2,17.56,0,2023-01-01 21:18:00,1,DT1
C-226,2023-09-08,34.68,10.54,556.89,3.51,Sunny,Equipment_B,6,6.21,1,2023-01-01 13:46:00,1,HT1
C-026,2023-08-06,74.14,33.01,511.29,1.25,Windy,Equipment_A,5,10.1,1,2023-01-01 03:12:00,1,MT2
C-110,2023-09-23,56.21,43.86,571.61,7.08,Sunny,Equipment_A,2,18.92,0,2023-01-01 09:52:00,2,MT1
C-060,2023-08-27,90.48,47.45,581.92,8.58,Windy,Equipment_A,1,9.61,0,2023-01-01 17:18:00,3,BT2
C-017,2023-05-12,57.0,43.35,563.62,6.33,Cloudy,Equipment_D,5,7.92,0,2023-01-01 04:05:00,3,MT1
C-147,2023-08-12,92.52,38.09,579.62,8.01,Windy,Equipment_D,9,17.34,0,2023-01-01 17:37:00,4,BT1
C-151,2023-02-24,65.65,40.54,554.01,4.59,Sunny,Equipment_C,7,9.6,1,2023-01-01 06:56:00,2,HT1
C-118,2023-05-10,116.77,33.71,493.63,2.37,Cloudy,Equipment_A,7,14.8,1,2023-01-01 14:32:00,1,BT2
C-175,2023-04-19,65.55,11.77,548.25,5.9,Sunny,Equipment_C,9,4.02,1,2023-01-01 06:16:00,3,BT2
C-127,2023-06-18,48.63,55.67,531.25,8.62,Windy,Equipment_D,7,4.25,0,2023-01-01 02:54:00,3,HT1
C-239,2023-12-11,25.36,36.4,549.38,2.46,Rainy,Equipment_C,8,2.25,1,2023-01-01 13:44:00,1,DT1
C-196,2023-02-18,92.21,5.74,589.45,9.08,Rainy,Equipment_B,4,3.04,1,2023-01-01 21:57:00,2,HT1
C-067,2023-08-24,25.31,34.67,540.44,8.58,Rainy,Equipment_D,9,3.08,1,2023-01-01 03:04:00,1,BT2
C-122,2023-10-27,117.33,56.25,491.79,6.12,Cloudy,Equipment_B,6,19.41,0,2023-01-01 14:57:00,1,MT2
C-040,2023-06-23,77.74,46.36,568.34,5.63,Windy,Equipment_C,3,6.71,0,2023-01-01 01:00:00,1,HT1
C-193,2023-09-27,58.95,51.54,595.49,1.46,Sunny,Equipment_B,1,10.45,1,2023-01-01 14:47:00,1,DT1
C-070,2023-12-19,49.26,37.75,535.54,3.84,Windy,Equipment_C,7,14.27,0,2023-01-01 09:35:00,2,HT1
C-123,2023-01-03,33.48,7.33,498.42,7.77,Sunny,Equipment_B,3,11.68,0,2023-01-01 19:23:00,2,DT2
C-026,2023-08-28,44.36,45.67,510.94,3.83,Rainy,Equipment_D,7,6.23,1,2023-01-01 17:07:00,2,MT2
C-214,2023-12-19,45.85,21.62,535.58,8.81,Sunny,Equipment_B,3,14.91,0,2023-01-01 16:31:00,1,BT2
C-176,2023-06-13,66.89,33.64,569.54,9.6,Sunny,Equipment_B,3,19.78,1,2023-01-01 19:58:00,2,HT1
C-185,2023-05-07,11.89,37.64,542.58,8.09,Sunny,Equipment_C,1,14.47,0,2023-01-01 22:55:00,4,MT2
C-176,2023-10-31,14.97,35.35,499.42,3.86,Rainy,Equipment_A,5,5.81,0,2023-01-01 00:32:00,3,HT1
C-156,2023-10-30,37.04,8.15,583.96,7.42,Cloudy,Equipment_A,5,7.78,0,2023-01-01 22:05:00,3,BT1
C-142,2023-01-11,55.68,41.38,542.56,4.09,Sunny,Equipment_B,3,11.79,0,2023-01-01 21:11:00,1,DT1
C-200,2023-06-04,19.08,38.47,562.71,4.61,Rainy,Equipment_B,1,15.26,0,2023-01-01 23:19:00,4,DT1
C-129,2023-07-03,85.87,37.83,593.39,1.99,Cloudy,Equipment_B,6,8.99,0,2023-01-01 05:14:00,4,DT1
C-159,2023-10-17,58.7,25.01,571.39,9.36,Windy,Equipment_B,3,5.49,1,2023-01-01 15:54:00,2,MT1
C-160,2023-12-16,111.58,59.35,596.54,8.61,Rainy,Equipment_B,9,8.4,0,2023-01-01 22:06:00,3,HT1
C-038,2023-06-08,101.66,30.24,537.64,8.77,Cloudy,Equipment_C,9,5.53,0,2023-01-01 20:07:00,3,DT3
C-224,2023-12-31,73.78,19.39,483.42,1.49,Sunny,Equipment_D,5,3.67,0,2023-01-01 07:21:00,3,DT1
C-153,2023-05-07,93.08,14.75,553.8,9.39,Rainy,Equipment_C,1,7.35,0,2023-01-01 23:03:00,3,BT2
C-189,2023-07-23,111.71,58.86,584.16,4.64,Rainy,Equipment_D,6,19.58,1,2023-01-01 09:18:00,1,DT2
C-187,2023-11-18,61.81,22.44,519.16,9.1,Cloudy,Equipment_B,8,19.64,1,2023-01-01 18:05:00,1,MT1
C-004,2023-03-04,116.35,55.31,493.63,6.95,Windy,Equipment_D,1,2.5,1,2023-01-01 11:42:00,1,HT1
C-189,2023-06-27,107.59,10.57,587.68,5.91,Windy,Equipment_A,6,5.71,0,2023-01-01 23:54:00,2,DT2
C-227,2023-09-30,111.33,49.17,484.46,4.78,Cloudy,Equipment_B,2,6.0,1,2023-01-01 06:34:00,1,DT2
C-173,2023-12-16,21.17,12.56,538.33,6.19,Windy,Equipment_C,2,17.85,1,2023-01-01 13:41:00,2,BT1
C-233,2023-03-29,24.41,43.59,509.77,6.9,Rainy,Equipment_B,5,9.34,0,2023-01-01 20:34:00,1,MT1
C-227,2023-05-23,98.48,30.14,599.0,2.61,Sunny,Equipment_A,1,5.99,0,2023-01-01 04:27:00,4,DT2
C-015,2023-09-13,70.02,39.38,520.42,8.27,Sunny,Equipment_A,1,14.53,1,2023-01-01 08:59:00,1,BT1
C-143,2023-02-26,61.78,22.33,500.28,4.44,Cloudy,Equipment_C,1,4.85,0,2023-01-01 04:15:00,4,DT1
C-174,2023-06-04,40.55,10.79,591.48,2.9,Cloudy,Equipment_C,8,1.92,0,2023-01-01 07:26:00,2,BT1
C-027,2023-05-23,102.78,49.55,552.95,7.66,Cloudy,Equipment_B,1,17.73,0,2023-01-01 23:51:00,1,BT2
C-223,2023-04-21,81.82,15.37,575.36,9.46,Sunny,Equipment_D,4,10.96,0,2023-01-01 09:29:00,3,MT2
C-165,2023-06-03,15.85,46.3,586.58,4.94,Rainy,Equipment_A,7,11.55,1,2023-01-01 07:26:00,3,HT1
C-106,2023-11-23,111.18,52.26,546.95,1.85,Rainy,Equipment_C,9,6.11,0,2023-01-01 22:46:00,4,DT1
C-151,2023-11-01,64.07,34.9,517.86,5.75,Windy,Equipment_A,9,3.22,1,2023-01-01 10:41:00,1,HT1
C-070,2023-04-14,57.03,57.78,553.32,8.84,Rainy,Equipment_B,4,16.67,0,2023-01-01 20:01:00,3,HT1
C-232,2023-01-07,21.85,38.68,568.62,5.34,Sunny,Equipment_B,4,14.26,0,2023-01-01 15:08:00,2,MT2
C-249,2023-06-01,107.55,17.25,496.25,7.99,Rainy,Equipment_A,3,16.22,1,2023-01-01 14:30:00,4,BT2
C-131,2023-12-23,77.8,12.76,524.62,7.21,Cloudy,Equipment_B,8,5.55,0,2023-01-01 19:48:00,3,MT1
C-147,2023-07-18,42.39,16.2,503.75,3.79,Sunny,Equipment_A,3,11.24,1,2023-01-01 05:55:00,2,BT1
C-049,2023-06-26,112.53,13.81,544.79,9.17,Sunny,Equipment_A,5,12.14,1,2023-01-01 17:47:00,1,DT2
C-162,2023-05-14,62.61,38.51,535.09,4.12,Rainy,Equipment_A,6,18.73,1,2023-01-01 23:23:00,3,MT2
C-140,2023-11-02,84.14,45.26,515.95,1.23,Cloudy,Equipment_C,6,1.17,0,2023-01-01 18:00:00,3,MT1
C-125,2023-03-01,83.31,46.22,562.4,5.76,Rainy,Equipment_D,2,12.72,0,2023-01-01 22:45:00,1,BT2
C-134,2023-01-22,99.99,47.13,599.58,4.68,Windy,Equipment_C,9,15.01,1,2023-01-01 03:03:00,2,BT2
C-107,2023-06-24,28.78,43.38,584.04,8.33,Sunny,Equipment_B,3,5.94,1,2023-01-01 16:16:00,1,MT1
C-243,2023-08-12,92.27,9.6,579.11,2.84,Rainy,Equipment_A,1,1.59,1,2023-01-01 09:37:00,1,DT3
C-058,2023-07-16,46.07,53.75,518.31,2.99,Cloudy,Equipment_C,5,7.16,1,2023-01-01 08:11:00,1,DT3
