crew_id,Date,Task_Completion_Time,Idle_Time,Shift_Duration,Fatigue_Level,Weather_Condition,Equipment_Used,Tasks_Completed,Experience_Level,Safety_Incidents,Shift_Start_Time,Breaks_Taken,Location
C-152,2023-10-17,33.69,16.98,534.18,3.08,Cloudy,Equipment_C,9,5.64,1,2023-01-01 14:10:00,2,HT1
C-066,2023-10-20,14.52,27.94,529.23,2.07,Cloudy,Equipment_A,9,18.13,0,2023-01-01 01:48:00,3,HT1
C-025,2023-10-16,70.57,24.29,515.91,3.09,Rainy,Equipment_B,4,2.79,1,2023-01-01 14:27:00,1,DT2
C-077,2023-11-11,65.44,31.14,597.82,3.76,Windy,Equipment_C,3,14.46,0,2023-01-01 12:36:00,1,BT1
C-060,2023-05-08,23.57,17.4,522.69,9.35,Sunny,Equipment_D,6,9.41,0,2023-01-01 19:26:00,2,DT2
C-135,2023-02-01,82.13,7.05,534.07,8.94,Cloudy,Equipment_C,7,8.43,1,2023-01-01 16:09:00,1,DT3
C-209,2023-10-16,48.52,10.9,502.96,4.74,Sunny,Equipment_C,4,4.58,1,2023-01-01 15:06:00,2,MT2
C-079,2023-05-28,49.0,46.64,496.24,5.32,Cloudy,Equipment_D,2,10.36,1,2023-01-01 22:12:00,1,BT1
C-189,2023-10-06,87.75,56.73,521.81,9.76,Sunny,Equipment_A,5,9.37,1,2023-01-01 09:16:00,2,BT2
C-238,2023-02-26,25.37,10.02,580.85,2.15,Rainy,Equipment_D,6,2.09,0,2023-01-01 22:11:00,4,BT1
C-048,2023-12-04,105.24,34.65,570.54,4.65,Cloudy,Equipment_C,6,5.69,0,2023-01-01 03:09:00,1,DT2
C-026,2023-07-10,18.14,16.62,543.12,7.53,Windy,Equipment_C,1,16.84,1,2023-01-01 05:09:00,3,DT2
C-234,2023-12-23,83.8,12.58,563.22,9.12,Sunny,Equipment_C,4,18.17,1,2023-01-01 06:17:00,3,MT2
C-117,2023-09-14,115.7,30.59,591.87,3.11,Cloudy,Equipment_A,5,10.3,1,2023-01-01 02:06:00,4,BT2
C-172,2023-04-19,88.04,9.09,489.02,2.12,Cloudy,Equipment_A,5,11.3,1,2023-01-01 19:59:00,1,BT2
C-041,2023-06-22,92.76,56.58,595.9,1.16,Rainy,Equipment_C,2,6.91,1,2023-01-01 06:56:00,4,DT1
C-057,2023-04-28,19.86,15.31,493.59,5.05,Windy,Equipment_C,5,5.92,1,2023-01-01 22:54:00,3,BT2
C-180,2023-01-30,32.29,51.36,529.09,4.63,Cloudy,Equipment_B,4,15.29,1,2023-01-01 00:57:00,3,MT1
C-041,2023-06-08,116.13,13.66,523.57,8.73,Windy,Equipment_C,3,8.55,0,2023-01-01 09:48:00,3,DT1
C-059,2023-06-27,44.47,39.09,590.61,4.08,Rainy,Equipment_A,4,1.04,1,2023-01-01 06:17:00,3,MT1
C-099,2023-02-16,20.47,23.57,533.07,8.74,Rainy,Equipment_D,1,17.71,1,2023-01-01 18:45:00,2,BT1
C-212,2023-11-19,110.63,16.73,541.05,5.58,Cloudy,Equipment_C,6,15.09,0,2023-01-01 07:09:00,2,BT1
C-034,2023-04-13,100.79,10.03,560.51,1.72,Rainy,Equipment_B,4,7.53,0,2023-01-01 08:03:00,4,DT1
C-124,2023-08-30,30.49,47.68,546.03,4.58,Rainy,Equipment_C,8,18.67,0,2023-01-01 11:23:00,3,MT1
C-032,2023-05-13,73.99,10.47,581.83,1.67,Rainy,Equipment_D,1,8.22,0,2023-01-01 06:38:00,4,DT3
C-109,2023-10-03,59.63,30.35,534.76,7.3,Cloudy,Equipment_B,1,10.27,1,2023-01-01 22:06:00,3,MT2
C-080,2023-02-16,65.05,55.01,570.82,3.26,Rainy,Equipment_C,2,18.1,0,2023-01-01 17:48:00,2,DT2
C-197,2023-07-05,33.12,11.01,510.37,3.34,Rainy,Equipment_B,4,2.6,0,2023-01-01 15:05:00,1,DT3
C-113,2023-03-06,91.06,15.11,585.47,4.17,Cloudy,Equipment_A,7,12.67,1,2023-01-01 21:09:00,3,MT1
C-137,2023-04-04,71.19,17.61,507.28,1.57,Rainy,Equipment_A,8,16.91,0,2023-01-01 08:57:00,2,BT1
C-164,2023-08-19,103.46,20.11,518.25,9.93,Sunny,Equipment_D,7,10.92,1,2023-01-01 13:09:00,3,DT1
C-036,2023-02-08,33.48,31.6,503.52,2.63,Windy,Equipment_D,5,17.33,0,2023-01-01 06:02:00,3,MT1
C-188,2023-07-01,39.93,35.66,555.04,3.94,Rainy,Equipment_D,6,19.03,0,2023-01-01 13:53:00,4,HT1
C-127,2023-01-15,42.34,10.41,535.93,6.57,Cloudy,Equipment_D,2,11.89,0,2023-01-01 02:07:00,4,MT2
C-190,2023-01-25,65.12,32.95,575.5,7.33,Cloudy,Equipment_A,5,16.43,1,2023-01-01 07:28:00,2,DT1
C-074,2023-08-10,14.25,51.51,555.69,1.91,Windy,Equipment_D,7,19.48,1,2023-01-01 22:18:00,3,BT1
C-187,2023-12-08,40.31,21.16,556.58,5.11,Windy,Equipment_C,7,11.01,1,2023-01-01 11:04:00,4,HT1
C-041,2023-03-22,54.7,16.51,524.59,8.91,Cloudy,Equipment_B,9,16.58,0,2023-01-01 22:25:00,2,DT1
C-078,2023-05-22,95.23,29.73,582.22,7.03,Cloudy,Equipment_D,3,10.49,0,2023-01-01 09:43:00,2,DT3
C-058,2023-07-06,101.67,53.87,590.11,2.23,Rainy,Equipment_B,9,4.22,0,2023-01-01 19:01:00,2,MT2
C-144,2023-06-13,96.01,33.22,504.12,6.9,Rainy,Equipment_B,3,10.44,1,2023-01-01 11:15:00,3,MT1
C-002,2023-05-06,115.06,13.66,551.35,6.43,Sunny,Equipment_A,6,13.35,1,2023-01-01 10:49:00,4,DT2
C-006,2023-08-11,52.54,32.02,484.8,2.49,Rainy,Equipment_D,3,18.52,1,2023-01-01 22:45:00,1,DT2
C-171,2023-07-14,20.36,13.86,500.77,2.01,Windy,Equipment_B,8,4.39,1,2023-01-01 12:21:00,2,DT3
C-002,2023-02-08,116.84,50.66,497.17,4.39,Cloudy,Equipment_D,9,19.57,0,2023-01-01 23:21:00,2,DT2
C-011,2023-01-09,115.13,12.52,549.66,3.54,Windy,Equipment_D,6,12.74,1,2023-01-01 10:06:00,4,DT1
C-107,2023-01-22,69.24,48.88,562.64,5.06,Cloudy,Equipment_B,7,8.1,0,2023-01-01 14:28:00,3,BT2
C-029,2023-11-12,47.91,15.42,532.28,2.03,Rainy,Equipment_D,4,8.06,1,2023-01-01 01:09:00,4,DT1
C-125,2023-03-28,21.37,44.52,506.56,1.58,Sunny,Equipment_D,3,15.18,1,2023-01-01 03:51:00,3,BT2
C-135,2023-02-18,102.18,34.02,568.59,4.77,Cloudy,Equipment_D,6,7.86,0,2023-01-01 17:04:00,4,DT3
C-122,2023-09-24,90.01,49.36,592.83,6.48,Cloudy,Equipment_A,7,12.02,0,2023-01-01 04:00:00,1,DT1
C-139,2023-12-10,51.2,24.69,481.54,5.36,Cloudy,Equipment_D,6,18.75,1,2023-01-01 11:56:00,4,HT1
C-006,2023-12-30,52.88,33.37,584.34,5.75,Rainy,Equipment_D,4,13.52,0,2023-01-01 00:49:00,4,DT2
C-078,2023-06-24,10.68,19.79,503.49,3.78,Rainy,Equipment_B,5,13.94,0,2023-01-01 23:23:00,3,DT3
C-151,2023-08-29,90.94,45.0,488.73,5.09,Cloudy,Equipment_C,8,18.95,1,2023-01-01 05:13:00,2,DT2
C-124,2023-04-06,61.11,20.85,494.94,7.97,Windy,Equipment_D,6,17.84,1,2023-01-01 14:10:00,2,MT1
C-057,2023-02-18,57.06,48.64,533.24,3.31,Rainy,Equipment_D,9,6.33,0,2023-01-01 11:40:00,2,BT2
C-129,2023-02-17,49.7,7.16,487.33,5.2,Rainy,Equipment_C,7,15.72,0,2023-01-01 13:08:00,1,MT2
C-248,2023-06-06,36.77,48.3,510.57,9.19,Windy,Equipment_D,3,5.78,1,2023-01-01 08:57:00,3,BT1
C-031,2023-02-13,69.03,31.89,557.01,1.88,Rainy,Equipment_A,3,6.73,1,2023-01-01 05:20:00,4,BT1
C-115,2023-11-08,11.01,36.29,515.0,2.25,Cloudy,Equipment_C,4,16.41,0,2023-01-01 21:43:00,2,DT1
C-069,2023-02-26,10.18,36.42,565.98,1.1,Rainy,Equipment_D,9,12.26,0,2023-01-01 10:20:00,1,MT1
C-058,2023-05-13,85.3,51.73,552.57,7.73,Rainy,Equipment_C,1,15.44,0,2023-01-01 08:37:00,1,MT2
C-190,2023-06-05,103.4,18.92,590.42,2.68,Cloudy,Equipment_C,2,11.39,0,2023-01-01 04:10:00,4,DT1
C-202,2023-01-04,17.47,15.32,596.89,4.2,Windy,Equipment_D,7,5.88,0,2023-01-01 15:22:00,4,MT2
C-141,2023-05-11,26.17,35.83,508.79,9.92,Sunny,Equipment_D,3,12.05,0,2023-01-01 20:29:00,2,MT2
C-182,2023-08-09,33.13,25.37,513.35,2.7,Rainy,Equipment_D,5,1.58,0,2023-01-01 00:05:00,1,MT1
C-019,2023-02-19,100.66,6.3,554.23,6.82,Rainy,Equipment_D,7,16.21,1,2023-01-01 09:18:00,4,BT1
C-131,2023-10-27,46.54,57.3,480.5,5.08,Windy,Equipment_C,3,1.03,1,2023-01-01 00:34:00,4,DT3
C-228,2023-03-24,49.86,35.25,487.13,5.98,Windy,Equipment_A,3,4.4,0,2023-01-01 08:05:00,3,DT1
C-002,2023-01-02,111.45,21.04,495.41,4.69,Sunny,Equipment_D,2,18.2,1,2023-01-01 12:47:00,4,DT2
C-173,2023-06-28,112.84,57.95,598.36,9.96,Windy,Equipment_C,6,16.29,1,2023-01-01 11:45:00,4,DT3
C-058,2023-05-14,45.58,21.97,527.96,6.96,Windy,Equipment_C,1,9.45,0,2023-01-01 08:21:00,1,MT2
C-101,2023-08-21,106.64,18.61,534.4,6.6,Rainy,Equipment_A,5,6.12,1,2023-01-01 19:16:00,4,DT1
C-172,2023-08-29,42.44,48.39,524.93,9.56,Sunny,Equipment_D,6,2.57,1,2023-01-01 10:20:00,1,BT2
C-041,2023-12-19,13.57,34.2,495.41,3.11,Sunny,Equipment_B,9,6.63,0,2023-01-01 00:38:00,1,DT1
C-037,2023-01-21,53.06,57.5,577.48,6.6,Cloudy,Equipment_A,2,14.9,1,2023-01-01 20:25:00,3,DT2
C-230,2023-10-27,113.67,17.18,554.1,3.81,Rainy,Equipment_B,1,12.95,0,2023-01-01 20:56:00,1,DT3
C-097,2023-10-15,27.0,41.31,489.96,7.18,Cloudy,Equipment_C,8,12.99,0,2023-01-01 12:46:00,2,MT1
C-086,2023-03-21,119.14,35.98,504.48,6.84,Cloudy,Equipment_D,1,17.36,1,2023-01-01 03:24:00,1,HT1
C-111,2023-12-13,103.49,46.65,597.25,8.8,Rainy,Equipment_A,6,5.48,1,2023-01-01 05:29:00,3,BT1
C-062,2023-10-02,13.03,51.05,531.15,1.28,Rainy,Equipment_B,5,6.7,0,2023-01-01 01:52:00,4,MT1
C-022,2023-11-29,101.19,46.56,555.56,3.47,Windy,Equipment_B,3,1.84,0,2023-01-01 10:35:00,3,DT2
C-186,2023-04-15,22.66,46.86,559.25,7.24,Cloudy,Equipment_C,9,9.76,1,2023-01-01 08:01:00,3,HT1
C-160,2023-04-29,64.9,15.98,520.98,6.27,Sunny,Equipment_A,7,17.74,0,2023-01-01 10:27:00,2,DT2
C-232,2023-06-12,111.09,48.83,485.32,5.98,Sunny,Equipment_D,4,18.06,1,2023-01-01 19:25:00,3,MT1
C-041,2023-10-07,77.46,51.35,532.0,7.68,Cloudy,Equipment_B,2,2.77,1,2023-01-01 04:32:00,4,DT1
C-191,2023-06-22,30.15,7.05,493.42,1.7,Sunny,Equipment_B,3,6.6,1,2023-01-01 18:12:00,3,HT1
C-019,2023-07-15,23.54,25.87,582.28,9.16,Sunny,Equipment_C,1,7.26,1,2023-01-01 14:53:00,4,BT1
C-040,2023-06-02,29.61,9.75,494.82,3.15,Cloudy,Equipment_A,2,7.42,0,2023-01-01 02:47:00,1,DT2
C-105,2023-05-28,108.07,25.43,523.65,7.17,Sunny,Equipment_D,8,3.84,0,2023-01-01 10:52:00,3,DT1
C-004,2023-12-12,108.54,38.1,510.46,1.69,Sunny,Equipment_C,6,3.77,0,2023-01-01 04:37:00,4,MT1
C-039,2023-02-25,39.25,43.91,512.57,1.44,Cloudy,Equipment_C,5,4.54,1,2023-01-01 19:43:00,4,MT1
C-108,2023-11-05,62.9,25.62,489.94,2.92,Rainy,Equipment_B,7,3.82,1,2023-01-01 06:55:00,1,BT1
C-171,2023-09-18,111.3,26.73,518.72,5.87,Cloudy,Equipment_B,8,12.62,0,2023-01-01 08:07:00,4,DT3
C-209,2023-05-15,43.96,8.32,516.77,4.94,Rainy,Equipment_A,8,19.54,0,2023-01-01 20:47:00,2,MT2
C-014,2023-03-17,112.63,28.56,540.08,3.3,Windy,Equipment_A,7,15.87,1,2023-01-01 04:14:00,1,MT1
C-245,2023-01-27,89.15,28.96,504.95,7.2,Cloudy,Equipment_A,2,4.65,0,2023-01-01 13:22:00,3,DT1
C-222,2023-08-04,47.12,10.53,494.04,1.08,Cloudy,Equipment_D,6,8.97,0,2023-01-01 18:56:00,2,DT1
C-070,2023-08-24,64.09,36.84,586.93,2.03,Cloudy,Equipment_C,7,7.31,1,2023-01-01 21:46:00,3,MT2
C-026,2023-03-07,108.39,34.79,581.15,1.55,Rainy,Equipment_C,3,1.45,0,2023-01-01 20:35:00,2,DT2
C-202,2023-05-02,66.75,34.76,576.14,8.93,Windy,Equipment_C,8,14.39,1,2023-01-01 18:58:00,4,MT2
C-019,2023-07-25,86.81,47.45,520.12,4.64,Rainy,Equipment_D,1,5.2,1,2023-01-01 12:26:00,2,BT1
C-125,2023-01-15,89.96,37.37,515.7,6.07,Sunny,Equipment_A,9,4.24,1,2023-01-01 23:04:00,1,BT2
C-231,2023-12-15,101.21,18.26,576.93,3.46,Rainy,Equipment_D,5,19.49,0,2023-01-01 22:16:00,4,MT2
C-180,2023-01-06,76.8,7.46,487.23,3.26,Cloudy,Equipment_D,5,6.1,1,2023-01-01 03:57:00,3,MT1
C-051,2023-01-03,37.33,26.43,539.87,4.57,Cloudy,Equipment_B,9,9.49,0,2023-01-01 17:33:00,1,MT1
C-102,2023-09-14,68.04,19.71,552.27,5.84,Rainy,Equipment_D,9,12.92,0,2023-01-01 00:18:00,3,BT2
C-077,2023-11-03,16.29,43.96,563.32,3.57,Cloudy,Equipment_C,1,11.96,0,2023-01-01 17:27:00,4,BT1
C-182,2023-05-20,94.29,27.86,543.42,6.37,Rainy,Equipment_A,8,19.61,1,2023-01-01 21:11:00,4,MT1
C-126,2023-05-30,51.01,11.51,505.46,9.84,Windy,Equipment_C,1,12.12,1,2023-01-01 19:56:00,3,BT2
C-065,2023-03-08,103.01,37.85,484.38,8.64,Windy,Equipment_B,8,18.5,0,2023-01-01 10:35:00,2,DT2
C-015,2023-05-17,44.36,9.92,562.02,9.91,Windy,Equipment_B,1,6.43,0,2023-01-01 22:37:00,3,DT2
C-045,2023-03-16,28.23,36.59,522.02,3.44,Rainy,Equipment_C,9,17.46,0,2023-01-01 18:59:00,1,BT1
C-138,2023-06-19,95.04,10.3,582.09,1.51,Cloudy,Equipment_A,7,2.7,0,2023-01-01 03:01:00,2,DT1
C-042,2023-12-16,65.56,39.72,497.29,2.57,Windy,Equipment_B,5,19.41,1,2023-01-01 11:09:00,2,MT2
C-098,2023-04-10,18.91,7.11,535.8,7.7,Sunny,Equipment_B,6,2.01,0,2023-01-01 11:58:00,2,HT1
C-244,2023-11-23,23.36,12.33,514.98,7.94,Rainy,Equipment_D,1,12.45,0,2023-01-01 01:20:00,4,DT2
C-163,2023-01-26,70.62,51.48,536.45,3.75,Rainy,Equipment_D,4,5.41,0,2023-01-01 00:04:00,1,MT2
C-091,2023-06-16,31.5,27.68,539.64,3.07,Windy,Equipment_A,7,11.87,0,2023-01-01 23:37:00,1,HT1
C-034,2023-11-30,51.87,41.5,501.67,3.0,Rainy,Equipment_A,5,11.25,0,2023-01-01 16:05:00,1,DT1
C-036,2023-03-10,40.77,12.85,544.97,1.27,Sunny,Equipment_C,4,14.9,0,2023-01-01 04:16:00,1,MT1
C-189,2023-05-21,99.74,5.22,589.84,2.5,Sunny,Equipment_A,4,4.39,1,2023-01-01 03:29:00,1,BT2
C-180,2023-04-23,31.94,28.4,597.51,4.59,Rainy,Equipment_D,9,2.38,0,2023-01-01 18:22:00,4,MT1
C-194,2023-01-16,63.92,51.96,529.03,5.35,Cloudy,Equipment_B,1,6.18,0,2023-01-01 10:08:00,4,BT1
C-136,2023-09-06,86.18,30.37,571.37,7.86,Rainy,Equipment_A,6,12.55,0,2023-01-01 18:07:00,2,MT1
C-166,2023-01-26,13.75,7.3,583.16,6.65,Cloudy,Equipment_C,1,16.95,1,2023-01-01 13:52:00,3,HT1
C-220,2023-06-21,28.99,59.36,580.34,6.2,Rainy,Equipment_B,4,18.67,0,2023-01-01 05:37:00,2,DT2
C-036,2023-11-03,36.25,16.19,497.54,6.77,Cloudy,Equipment_C,1,16.84,1,2023-01-01 16:10:00,4,MT1
C-169,2023-08-02,108.0,51.8,486.11,9.07,Windy,Equipment_C,7,10.88,1,2023-01-01 16:51:00,3,BT1
C-183,2023-10-31,32.92,27.57,559.48,6.48,Windy,Equipment_D,8,7.37,1,2023-01-01 19:06:00,2,DT2
C-169,2023-12-06,91.88,5.49,594.93,3.61,Sunny,Equipment_C,6,7.91,1,2023-01-01 00:58:00,3,BT1
C-185,2023-05-05,102.98,12.2,597.4,9.9,Cloudy,Equipment_D,6,16.75,1,2023-01-01 03:29:00,3,BT2
C-159,2023-04-26,112.46,15.48,582.36,5.74,Cloudy,Equipment_A,9,9.23,1,2023-01-01 04:23:00,2,HT1
C-184,2023-03-30,53.71,52.31,536.46,4.37,Windy,Equipment_C,2,11.04,0,2023-01-01 02:16:00,4,MT2
C-075,2023-02-05,79.62,51.22,492.36,6.69,Rainy,Equipment_C,2,8.17,0,2023-01-01 06:18:00,2,BT1
C-054,2023-01-22,78.62,34.21,565.44,7.03,Cloudy,Equipment_B,7,17.21,1,2023-01-01 16:37:00,2,BT2
C-139,2023-09-01,13.14,11.23,580.2,8.12,Windy,Equipment_D,5,17.74,1,2023-01-01 07:07:00,2,HT1
C-249,2023-10-05,118.5,57.64,575.16,7.23,Cloudy,Equipment_B,8,4.12,1,2023-01-01 18:20:00,3,MT2
C-091,2023-12-11,107.34,13.55,549.97,9.6,Rainy,Equipment_A,3,4.67,1,2023-01-01 15:05:00,1,HT1
C-153,2023-08-30,101.94,18.08,533.3,9.39,Windy,Equipment_D,5,6.32,0,2023-01-01 14:13:00,4,MT1
C-210,2023-03-22,10.03,42.86,484.69,4.05,Windy,Equipment_D,9,19.71,0,2023-01-01 01:33:00,4,DT3
C-145,2023-07-17,114.19,18.73,545.07,4.53,Rainy,Equipment_A,3,11.05,1,2023-01-01 06:14:00,2,BT2
C-027,2023-10-14,10.88,42.3,550.5,4.98,Windy,Equipment_A,9,17.93,1,2023-01-01 23:40:00,4,HT1
C-031,2023-06-13,52.39,57.15,491.04,9.32,Cloudy,Equipment_B,8,18.61,1,2023-01-01 22:14:00,3,BT1
C-231,2023-03-06,30.84,59.36,579.02,5.65,Windy,Equipment_A,4,7.75,0,2023-01-01 09:02:00,2,MT2
C-204,2023-01-05,52.66,15.02,544.53,9.01,Cloudy,Equipment_A,9,5.93,0,2023-01-01 12:39:00,1,BT1
C-032,2023-05-23,87.97,58.07,574.04,7.82,Windy,Equipment_B,7,1.93,0,2023-01-01 04:55:00,3,DT3
C-203,2023-07-20,51.96,22.54,593.26,2.71,Cloudy,Equipment_A,6,9.89,1,2023-01-01 06:14:00,2,HT1
C-135,2023-10-12,69.45,50.98,566.99,7.52,Cloudy,Equipment_D,1,15.92,0,2023-01-01 12:47:00,2,DT3
C-076,2023-11-23,37.79,47.86,570.74,1.26,Cloudy,Equipment_C,5,13.4,1,2023-01-01 23:09:00,2,MT2
C-179,2023-02-12,53.24,38.12,567.98,2.35,Rainy,Equipment_A,3,10.59,1,2023-01-01 22:09:00,1,BT2
C-035,2023-08-29,101.05,42.37,548.38,2.2,Sunny,Equipment_A,4,10.33,1,2023-01-01 13:35:00,3,DT2
C-041,2023-03-11,116.03,47.06,511.09,3.22,Windy,Equipment_B,5,7.48,1,2023-01-01 12:02:00,3,DT1
C-171,2023-01-22,49.48,14.6,570.57,4.52,Rainy,Equipment_D,2,16.0,1,2023-01-01 13:17:00,1,DT3
C-140,2023-11-12,15.43,9.78,598.55,2.16,Cloudy,Equipment_B,1,12.8,1,2023-01-01 01:35:00,2,DT1
C-090,2023-03-07,41.05,27.15,504.33,2.86,Cloudy,Equipment_C,4,16.89,0,2023-01-01 20:28:00,1,MT2
C-088,2023-09-15,25.69,50.05,587.55,7.26,Rainy,Equipment_C,4,1.43,0,2023-01-01 23:04:00,2,BT2
C-233,2023-03-07,60.07,41.46,581.83,4.9,Rainy,Equipment_C,4,15.64,0,2023-01-01 21:58:00,3,BT1
C-032,2023-02-01,103.26,45.62,480.63,6.18,Sunny,Equipment_B,1,18.12,0,2023-01-01 17:13:00,4,DT3
C-121,2023-06-07,27.7,13.15,513.84,8.12,Sunny,Equipment_C,3,9.86,1,2023-01-01 07:24:00,2,DT2
C-050,2023-03-13,97.97,19.67,514.64,6.85,Sunny,Equipment_D,1,4.44,1,2023-01-01 04:32:00,4,MT2
C-155,2023-08-12,67.59,9.56,562.79,3.49,Windy,Equipment_B,4,18.42,0,2023-01-01 10:21:00,3,MT1
C-085,2023-07-26,71.54,15.02,592.33,3.69,Rainy,Equipment_C,8,19.58,0,2023-01-01 20:48:00,1,DT3
C-211,2023-04-18,18.65,57.36,507.37,6.47,Windy,Equipment_D,8,19.62,1,2023-01-01 23:50:00,3,MT2
C-156,2023-04-06,66.06,57.75,572.98,7.99,Windy,Equipment_D,6,11.6,1,2023-01-01 19:02:00,3,DT3
C-119,2023-04-03,31.83,17.01,490.17,2.06,Sunny,Equipment_C,3,9.25,0,2023-01-01 23:57:00,1,DT2
C-041,2023-09-13,99.26,10.73,585.07,2.96,Cloudy,Equipment_C,8,4.85,0,2023-01-01 06:37:00,1,DT1
C-223,2023-10-06,94.18,23.73,481.84,1.96,Rainy,Equipment_B,9,7.49,1,2023-01-01 21:17:00,2,MT2
C-033,2023-07-09,91.32,54.26,525.75,3.88,Windy,Equipment_D,7,5.19,0,2023-01-01 01:25:00,2,DT2
C-173,2023-01-08,47.12,55.52,570.96,7.46,Cloudy,Equipment_D,4,17.43,0,2023-01-01 05:37:00,4,DT3
C-123,2023-11-21,51.67,58.44,561.43,6.45,Cloudy,Equipment_A,4,10.41,1,2023-01-01 13:10:00,2,DT3
C-229,2023-03-10,94.3,6.82,490.36,7.81,Rainy,Equipment_D,5,9.63,1,2023-01-01 12:21:00,3,BT1
C-127,2023-03-27,25.96,40.34,525.25,1.07,Cloudy,Equipment_C,6,10.67,0,2023-01-01 20:33:00,2,MT2
C-132,2023-08-12,59.67,7.54,560.11,9.96,Cloudy,Equipment_C,5,2.46,0,2023-01-01 12:47:00,3,MT1
C-223,2023-10-07,50.32,35.41,491.56,4.05,Sunny,Equipment_A,2,11.64,1,2023-01-01 01:36:00,1,MT2
C-175,2023-01-10,99.4,39.98,488.97,4.08,Rainy,Equipment_B,7,15.32,0,2023-01-01 22:19:00,2,MT2
C-218,2023-11-11,73.48,27.54,503.2,4.21,Rainy,Equipment_B,4,14.7,0,2023-01-01 01:27:00,1,DT3
C-127,2023-02-20,21.37,46.66,598.04,1.5,Sunny,Equipment_B,1,8.93,1,2023-01-01 03:27:00,2,MT2
C-095,2023-12-04,43.3,5.31,570.53,5.05,Sunny,Equipment_A,5,17.37,1,2023-01-01 22:59:00,2,DT3
C-124,2023-07-28,58.19,46.99,587.72,5.56,Windy,Equipment_A,1,9.81,0,2023-01-01 12:52:00,4,MT1
C-027,2023-08-20,78.67,36.69,572.36,2.59,Cloudy,Equipment_C,7,1.06,0,2023-01-01 15:09:00,2,HT1
C-128,2023-07-14,63.29,11.86,549.42,3.41,Sunny,Equipment_B,9,15.16,1,2023-01-01 03:47:00,1,BT1
C-062,2023-09-04,79.32,8.16,561.61,1.32,Cloudy,Equipment_D,6,9.67,0,2023-01-01 02:59:00,1,MT1
C-193,2023-11-20,28.38,36.61,513.3,3.05,Cloudy,Equipment_D,4,7.57,1,2023-01-01 05:37:00,3,DT1
C-219,2023-06-04,98.25,19.34,495.49,8.37,Windy,Equipment_A,6,13.53,1,2023-01-01 01:12:00,3,DT1
C-124,2023-09-15,54.1,36.91,517.74,7.23,Rainy,Equipment_C,4,17.63,0,2023-01-01 15:24:00,2,MT1
C-084,2023-11-24,98.41,33.63,567.96,7.82,Rainy,Equipment_B,5,17.59,1,2023-01-01 08:54:00,2,BT1
C-058,2023-08-16,32.42,49.57,496.54,7.81,Sunny,Equipment_D,1,2.32,0,2023-01-01 12:10:00,1,MT2
C-184,2023-06-26,102.88,55.57,485.82,2.95,Rainy,Equipment_A,1,5.83,0,2023-01-01 15:00:00,4,MT2
C-173,2023-04-08,13.57,42.48,537.31,9.09,Sunny,Equipment_A,7,10.92,1,2023-01-01 11:42:00,4,DT3
C-243,2023-10-11,39.42,39.12,503.45,4.71,Rainy,Equipment_D,5,3.69,1,2023-01-01 22:37:00,3,BT1
C-046,2023-04-07,109.55,5.16,591.66,6.42,Windy,Equipment_B,2,19.19,0,2023-01-01 14:13:00,3,BT2
C-248,2023-10-20,47.21,10.53,560.21,5.67,Sunny,Equipment_D,7,7.73,0,2023-01-01 00:06:00,1,BT1
C-234,2023-07-31,13.45,48.97,582.26,3.73,Sunny,Equipment_A,2,9.36,0,2023-01-01 07:32:00,1,MT2
C-078,2023-08-22,73.18,43.46,489.59,7.58,Windy,Equipment_C,4,2.46,0,2023-01-01 07:38:00,1,DT3
C-008,2023-08-09,112.25,21.97,501.47,9.37,Cloudy,Equipment_A,9,1.5,0,2023-01-01 01:19:00,2,DT1
C-098,2023-01-05,97.0,33.74,526.62,2.65,Windy,Equipment_B,6,10.29,0,2023-01-01 16:27:00,1,HT1
C-115,2023-12-02,106.19,27.72,594.76,7.88,Rainy,Equipment_B,1,12.46,0,2023-01-01 03:07:00,1,DT1
C-218,2023-08-23,106.39,9.51,549.62,4.88,Cloudy,Equipment_C,8,15.42,1,2023-01-01 23:55:00,1,DT3
C-168,2023-08-09,17.43,38.12,491.67,3.98,Cloudy,Equipment_A,6,1.74,1,2023-01-01 02:46:00,4,BT2
C-128,2023-06-26,92.48,27.93,499.07,9.62,Windy,Equipment_C,4,11.38,1,2023-01-01 03:46:00,3,BT1
C-198,2023-01-23,24.42,59.06,568.97,1.55,Rainy,Equipment_B,9,18.52,1,2023-01-01 23:12:00,1,BT1
C-199,2023-01-26,17.3,38.24,529.53,9.04,Cloudy,Equipment_C,6,1.15,0,2023-01-01 07:04:00,4,HT1
C-202,2023-01-20,87.45,11.92,529.44,4.06,Rainy,Equipment_C,2,6.4,1,2023-01-01 16:22:00,3,MT2
C-211,2023-05-26,45.36,25.03,525.2,1.91,Sunny,Equipment_C,2,16.26,1,2023-01-01 23:29:00,1,MT2
C-239,2023-01-10,110.18,18.02,555.87,2.81,Windy,Equipment_C,5,6.66,0,2023-01-01 14:04:00,2,DT1
C-159,2023-05-06,43.83,18.29,500.57,7.6,Sunny,Equipment_A,3,5.61,1,2023-01-01 12:54:00,2,HT1
C-149,2023-04-25,82.44,24.02,551.71,5.35,Rainy,Equipment_C,9,3.68,1,2023-01-01 11:30:00,4,DT2
C-173,2023-01-13,91.51,25.54,586.48,5.79,Windy,Equipment_B,9,4.23,1,2023-01-01 23:01:00,1,DT3
