Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-005,15,3,1,0.0,0.0
T-001,0,1,1,2.0,2.0
T-007,13,3,3,-1.0000000000000002,-0.0
T-017,6,3,4,-2.0,-1.0
T-014,17,3,1,2.0,2.0
T-007,15,3,1,-2.0,-2.0
T-014,12,3,3,-2.0,-1.0
T-011,26,2,1,-2.0,-0.0
T-006,35,2,4,-1.0,0.0
T-013,44,1,2,1.0,0.0
T-008,19,3,1,1.0,0.0
T-005,42,1,1,0.0,1.0
T-003,20,2,3,-2.0,-1.0
T-002,4,3,2,1.0,-1.0
T-008,34,2,1,2.0,1.0
T-007,18,3,4,1.0,2.0
T-001,8,3,1,1.0,-0.0
T-001,39,2,1,0.0,-0.0
T-013,42,1,3,2.0,0.0
T-008,29,2,1,1.0,1.0
T-014,14,3,4,1.0,2.0
T-004,43,1,3,4.0,2.0
T-016,8,3,1,-1.0000000000000002,-1.0
T-011,45,1,2,-1.0000000000000002,-0.0
T-015,41,1,3,0.0,0.0
T-010,20,2,4,0.0,0.0
T-001,4,3,2,0.0,0.0
T-011,6,3,1,-2.0,-2.0
T-014,36,2,2,3.0,1.0
T-015,43,1,1,0.0,-0.0
T-005,39,2,1,-2.0,-1.0
T-005,11,3,1,1.0,0.0
T-011,16,3,2,0.0,-0.0
T-007,5,3,3,2.0,2.0
T-010,32,2,2,3.0,1.0
T-004,35,2,1,-1.0000000000000002,-0.0
T-012,7,3,3,4.0,2.0
T-001,11,3,2,-2.0,-1.0
T-010,12,3,4,2.0,1.0
T-007,38,2,1,-1.0,-1.0
T-004,22,2,1,2.0,1.0
T-002,1,3,2,4.0,2.0
T-010,45,1,2,0.0,0.0
T-011,7,3,1,-2.0,-2.0
T-010,20,2,3,0.0,0.0
T-006,19,3,4,1.0,1.0
T-010,12,3,3,-2.0,-1.0
T-003,0,1,1,2.0,2.0
T-009,15,3,3,0.0,-0.0
T-006,21,2,3,3.0,3.0
T-016,11,3,2,2.0,0.0
T-007,33,2,1,1.0,2.0
T-011,27,2,3,-1.0000000000000002,-1.0
T-016,46,1,3,4.0,2.0
T-007,22,2,4,2.0,0.0
T-016,1,3,4,-2.0,0.0
T-013,14,3,3,3.0,3.0
T-002,30,2,2,0.0,1.0
T-004,39,2,3,1.0,2.0
T-010,13,3,1,-2.0,-1.0
T-017,16,3,3,1.0,2.0
T-007,17,3,4,4.0,3.0
T-003,37,2,4,2.0,0.0
T-003,2,3,1,-1.0000000000000002,-0.0
T-002,37,2,4,2.0,3.0
T-001,42,1,1,3.0,2.0
T-006,44,1,4,-2.0,-1.0
T-006,36,2,1,3.0,2.0
T-003,47,1,3,-2.0,-1.0
T-016,34,2,1,-2.0,-0.0
T-015,17,3,1,0.0,-0.0
T-008,36,2,4,3.0,3.0
T-009,21,2,1,4.0,2.0
T-012,21,2,4,-2.0,-2.0
T-007,7,3,1,-1.0000000000000002,-1.0
T-014,23,2,1,0.0,-0.0
T-003,19,3,1,-2.0,-0.0
T-015,12,3,2,3.0,2.0
T-003,5,3,4,2.0,0.0
T-014,28,2,4,-2.0,-1.0
T-006,21,2,1,1.0,2.0
T-003,15,3,4,-2.0,-0.0
T-015,43,1,3,-2.0,-1.0
T-017,31,2,4,2.0,1.0
T-008,37,2,2,-2.0,-1.0
T-015,41,1,2,-2.0,-1.0
T-011,40,1,2,0.0,-1.0
T-014,4,3,2,-1.0000000000000002,-0.0
T-003,26,2,3,-1.0000000000000002,-1.0
T-011,0,1,2,-2.0,-1.0
T-007,33,2,2,-2.0,-1.0
T-017,10,3,2,-2.0,-0.0
T-012,27,2,2,-1.0000000000000002,-0.0
T-005,10,3,1,1.0,2.0
T-011,37,2,3,1.0,1.0
T-015,10,3,1,0.0,-0.0
T-013,41,1,4,-1.0000000000000002,-0.0
T-016,14,3,1,2.0,1.0
T-015,8,3,3,0.0,-0.0
T-009,34,2,1,-2.0,-1.0
T-007,48,1,1,0.0,1.0
T-007,45,1,1,-1.0,-1.0
T-003,18,3,4,-2.0,-0.0
T-012,46,1,2,-2.0,-1.0
T-004,48,1,1,3.0,1.0
T-012,17,3,2,0.0,0.0
T-013,10,3,2,-1.0000000000000002,-1.0
T-005,37,2,2,0.0,-0.0
T-005,25,2,1,2.0,0.0
T-010,29,2,3,0.0,1.0
T-010,24,2,3,-1.0000000000000002,-1.0
T-013,38,2,4,-2.0,-1.0
T-008,15,3,4,0.0,-0.0
T-009,22,2,4,-2.0,-1.0
T-005,43,1,3,0.0,-1.0
T-016,36,2,3,2.0,0.0
T-010,41,1,4,2.0,0.0
T-007,46,1,2,-1.0,0.0
T-014,18,3,2,0.0,0.0
T-016,45,1,4,-2.0,-1.0
T-001,7,3,3,-2.0,-1.0
T-004,40,1,3,-1.0,-1.0
T-005,7,3,4,4.0,3.0
T-008,4,3,2,-1.0000000000000002,-0.0
T-015,1,3,1,-2.0,-2.0
T-013,17,3,2,-1.0000000000000002,-1.0
T-016,7,3,2,2.0,0.0
T-006,41,1,4,-2.0,-1.0
T-012,17,3,4,-1.0000000000000002,-0.0
T-015,43,1,4,-2.0,-1.0
T-014,13,3,4,1.0,-0.0
T-008,22,2,4,-2.0,-1.0
T-015,24,2,4,-2.0,-2.0
T-003,48,1,2,0.0,0.0
T-012,35,2,3,0.0,-0.0
T-015,32,2,2,3.0,3.0
T-001,33,2,4,-1.0000000000000002,-1.0
T-006,11,3,4,-1.0,0.0
T-009,11,3,2,2.0,2.0
T-011,16,3,4,-2.0,-1.0
T-006,15,3,2,-2.0,-1.0
T-009,13,3,3,-1.0000000000000002,0.0
T-015,25,2,1,1.0,0.0
T-010,47,1,1,-2.0,-1.0
T-009,19,3,1,4.0,3.0
T-004,41,1,2,4.0,2.0
T-012,47,1,2,0.0,-0.0
T-010,6,3,2,-2.0,-1.0
T-017,23,2,1,-2.0,-2.0
T-016,10,3,2,0.0,-0.0
T-002,12,3,3,1.0,-0.0
T-008,14,3,1,1.0,0.0
T-011,9,3,3,-2.0,-0.0
T-004,32,2,2,1.0,2.0
T-011,36,2,3,1.0,0.0
T-004,27,2,3,1.0,0.0
T-007,9,3,2,2.0,1.0
T-001,20,2,2,-1.0000000000000002,-0.0
T-008,46,1,1,2.0,0.0
T-006,26,2,3,-2.0,-1.0
T-002,33,2,4,3.0,2.0
T-007,3,3,4,0.0,1.0
T-017,9,3,3,-2.0,-0.0
T-011,8,3,4,-2.0,-1.0
T-013,25,2,3,0.0,0.0
T-014,26,2,2,-2.0,-1.0
T-001,3,3,3,2.0,1.0
T-003,7,3,1,1.0,0.0
T-017,40,1,3,0.0,-0.0
T-007,48,1,4,1.0,-0.0
T-017,3,3,4,1.0,1.0
T-009,46,1,2,0.0,0.0
T-012,25,2,2,1.0,2.0
T-015,24,2,2,1.0,0.0
T-013,24,2,2,-1.0000000000000002,-0.0
T-017,3,3,1,-1.0000000000000002,-1.0
T-017,25,2,4,2.0,0.0
T-010,7,3,4,0.0,-1.0
T-015,21,2,4,2.0,2.0
T-005,3,3,3,0.0,0.0
T-006,19,3,1,2.0,0.0
T-011,22,2,1,2.0,2.0
T-013,33,2,3,-2.0,-1.0
T-015,23,2,3,-2.0,-1.0
T-016,23,2,2,0.0,0.0
T-008,24,2,2,-1.0000000000000002,-1.0
T-016,49,1,2,1.0,0.0
T-012,15,3,2,1.0,1.0
T-004,49,1,4,-2.0,-1.0
T-013,49,1,1,0.0,-0.0
T-006,29,2,1,2.0,2.0
T-003,13,3,3,-2.0,-1.0
T-017,18,3,2,1.0,0.0
T-011,23,2,2,1.0,2.0
T-011,1,3,4,-2.0,-1.0
T-011,48,1,3,1.0,1.0
T-014,15,3,1,-2.0,-1.0
T-002,37,2,2,-1.0,-0.0
T-006,0,1,2,5.0,4.0
T-011,37,2,4,-2.0,-1.0
T-010,20,2,2,1.0,0.0
T-007,49,1,3,2.0,3.0
T-017,13,3,1,-1.0000000000000002,-1.0
T-007,24,2,1,3.0,3.0
T-008,26,2,1,0.0,-1.0
T-016,35,2,2,-1.0,-1.0
T-011,7,3,2,2.0,1.0
T-016,2,3,2,1.0,2.0
T-013,24,2,1,-2.0,-1.0
T-007,42,1,1,3.0,2.0
T-010,37,2,3,3.0,2.0
T-003,14,3,1,0.0,0.0
T-010,27,2,4,-2.0,-1.0
T-003,25,2,2,1.0,0.0
T-006,12,3,4,-1.0,0.0
T-003,11,3,2,-2.0,-2.0
T-015,4,3,4,-2.0,-1.0
T-006,3,3,4,-1.0,-1.0
T-017,43,1,1,1.0,1.0
T-002,27,2,4,1.0,1.0
T-013,19,3,2,-2.0,-1.0
T-004,15,3,1,-2.0,-1.0
T-011,35,2,1,-1.0000000000000002,-1.0
T-009,9,3,4,1.0,-1.0
T-007,33,2,4,2.0,0.0
T-012,5,3,4,0.0,-1.0
T-002,30,2,1,-1.0000000000000002,-0.0
T-014,44,1,3,-2.0,-1.0
T-009,5,3,3,-2.0,-1.0
T-010,34,2,1,-1.0000000000000002,-1.0
T-016,48,1,2,2.0,2.0
T-007,40,1,4,0.0,1.0
T-003,31,2,2,-1.0000000000000002,0.0
T-016,1,3,2,-1.0,0.0
T-001,38,2,1,-2.0,-1.0
T-016,23,2,2,-2.0,-1.0
T-016,28,2,1,-2.0,-1.0
T-014,33,2,1,1.0,0.0
T-004,17,3,3,0.0,1.0
T-011,7,3,1,-1.0,-1.0
T-010,29,2,4,-2.0,-1.0
T-013,6,3,4,1.0,-0.0
T-002,42,1,2,-1.0000000000000002,-0.0
T-001,23,2,3,-1.0000000000000002,-0.0
T-014,38,2,2,1.0,0.0
T-013,17,3,1,2.0,1.0
T-017,11,3,4,-2.0,-1.0
T-009,20,2,4,-2.0,-1.0
T-008,4,3,3,3.0,2.0
T-011,3,3,4,0.0,1.0
T-003,38,2,1,4.0,3.0
T-014,42,1,1,1.0,2.0
T-008,37,2,3,0.0,-0.0
T-004,2,3,3,0.0,0.0
T-010,36,2,2,3.0,2.0
T-011,14,3,3,0.0,-0.0
T-016,32,2,3,-2.0,-1.0
T-015,45,1,2,-2.0,-1.0
T-011,45,1,2,-2.0,-2.0
T-008,41,1,4,-2.0,-1.0
T-002,45,1,4,0.0,0.0
T-015,30,2,1,3.0,3.0
T-015,16,3,2,0.0,1.0
T-007,39,2,4,-1.0,0.0
T-008,18,3,1,2.0,2.0
T-008,18,3,3,-2.0,-1.0
T-007,11,3,3,-1.0000000000000002,-0.0
T-001,35,2,1,-2.0,-1.0
T-003,11,3,2,-1.0000000000000002,0.0
T-005,19,3,1,-2.0,-1.0
T-013,37,2,3,0.0,-0.0
T-002,19,3,1,-2.0,-1.0
T-005,10,3,3,0.0,-0.0
T-013,42,1,2,1.0,0.0
T-008,18,3,2,-2.0,-0.0
T-010,33,2,4,1.0,1.0
T-010,46,1,2,3.0,2.0
T-016,32,2,3,3.0,2.0
T-010,4,3,3,-2.0,-1.0
T-012,16,3,2,-2.0,-1.0
T-015,9,3,1,3.0,1.0
T-012,43,1,2,1.0,1.0
T-011,49,1,1,0.0,-0.0
T-007,25,2,2,3.0,3.0
T-002,1,3,4,0.0,1.0
T-017,31,2,1,1.0,-0.0
T-014,48,1,4,0.0,-0.0
T-005,8,3,3,-2.0,-1.0
T-011,33,2,4,0.0,0.0
T-003,6,3,3,-2.0,-1.0
T-008,36,2,4,-2.0,-1.0
T-004,49,1,1,1.0,2.0
T-002,26,2,4,-2.0,-1.0
T-010,10,3,1,-2.0,-2.0
T-010,29,2,3,-1.0000000000000002,-1.0
T-010,6,3,3,0.0,0.0
T-007,47,1,4,-2.0,-1.0
T-005,27,2,3,1.0,1.0
T-003,44,1,2,-2.0,-0.0
T-014,41,1,1,1.0,-0.0
T-011,6,3,2,-2.0,-1.0
T-004,42,1,3,0.0,0.0
T-008,33,2,3,-1.0000000000000002,0.0
T-006,26,2,1,1.0,0.0
T-003,12,3,2,2.0,2.0
T-013,30,2,2,2.0,2.0
T-005,14,3,4,3.0,2.0
T-008,14,3,3,3.0,1.0
T-004,24,2,2,-1.0000000000000002,0.0
T-009,6,3,1,3.0,2.0
T-015,24,2,3,0.0,0.0
T-011,12,3,1,-2.0,-0.0
T-003,23,2,2,-1.0,-0.0
T-004,38,2,3,3.0,3.0
T-005,2,3,3,4.0,2.0
T-008,39,2,1,-2.0,-2.0
T-010,44,1,1,0.0,-0.0
T-017,14,3,3,2.0,3.0
T-006,38,2,1,-2.0,-1.0
T-010,42,1,4,2.0,2.0
T-010,37,2,3,3.0,2.0
T-004,40,1,4,3.0,3.0
T-016,21,2,3,1.0,1.0
T-016,45,1,2,0.0,-0.0
T-005,45,1,3,0.0,-0.0
T-001,30,2,3,0.0,-0.0
T-012,47,1,3,2.0,2.0
T-002,18,3,1,0.0,-0.0
T-006,31,2,1,0.0,0.0
T-011,48,1,4,-2.0,-1.0
T-015,26,2,1,0.0,0.0
T-006,2,3,4,2.0,2.0
T-007,42,1,1,0.0,0.0
T-007,49,1,3,1.0,0.0
T-004,35,2,4,-2.0,-1.0
T-010,6,3,1,1.0,0.0
T-001,46,1,4,-2.0,-2.0
T-011,42,1,2,3.0,3.0
T-017,24,2,1,-1.0,-0.0
T-005,2,3,3,1.0,0.0
T-006,34,2,4,2.0,1.0
T-009,46,1,4,1.0,0.0
T-004,44,1,2,0.0,1.0
T-003,28,2,3,2.0,0.0
T-006,41,1,2,3.0000000000000004,2.0
T-017,31,2,2,-2.0,-1.0
T-003,16,3,2,1.0,0.0
T-002,27,2,1,-2.0,-1.0
T-017,49,1,1,-2.0,-1.0
T-009,0,1,3,-2.0,-1.0
T-017,2,3,3,-1.0,-0.0
T-011,1,3,2,1.0,3.0
T-011,7,3,4,2.0,1.0
T-003,41,1,2,0.0,-0.0
T-014,28,2,2,-1.0000000000000002,-1.0
T-009,42,1,4,-1.0000000000000002,0.0
T-006,10,3,4,2.0,0.0
T-007,18,3,1,1.0,0.0
T-009,15,3,3,0.0,-0.0
T-015,42,1,1,2.0,1.0
T-003,35,2,2,-2.0,-1.0
T-013,41,1,3,-1.0000000000000002,-1.0
T-010,0,1,1,-2.0,-1.0
T-010,4,3,4,0.0,0.0
T-016,33,2,2,-2.0,-1.0
T-013,15,3,2,4.0,3.0
T-014,28,2,1,0.0,1.0
T-016,23,2,2,1.0,1.0
T-015,26,2,1,-2.0,-2.0
T-006,5,3,4,0.0,-1.0
T-008,10,3,4,-2.0,-1.0
T-003,36,2,4,3.0,1.0
T-014,48,1,4,2.0,2.0
T-005,17,3,1,5.0,3.0
T-004,13,3,4,-2.0,-1.0
T-016,13,3,4,2.0,2.0
T-002,43,1,3,3.0,2.0
T-012,13,3,1,-1.0,0.0
T-010,7,3,3,-1.0,0.0
T-009,10,3,3,1.0,0.0
T-013,13,3,1,1.0,-0.0
T-016,4,3,3,-1.0000000000000002,0.0
T-001,34,2,3,-1.0,-1.0
T-003,8,3,1,0.0,-0.0
T-012,46,1,4,0.0,0.0
T-012,31,2,3,-1.0000000000000002,-0.0
T-005,16,3,1,-1.0000000000000002,-1.0
T-014,17,3,1,-2.0,-1.0
T-012,17,3,3,2.0,1.0
T-004,46,1,4,0.0,0.0
T-011,35,2,4,-2.0,-1.0
T-005,28,2,4,1.0,0.0
T-014,13,3,3,1.0,2.0
T-011,36,2,2,0.0,0.0
T-008,15,3,3,3.0,1.0
T-012,43,1,3,-1.0,0.0
T-012,15,3,3,3.0,1.0
T-006,2,3,1,0.0,-0.0
T-002,21,2,1,0.0,0.0
T-016,27,2,1,-2.0,-1.0
T-002,21,2,1,2.0,1.0
T-013,14,3,3,-1.0000000000000002,-0.0
T-003,19,3,2,-2.0,-1.0
T-004,18,3,4,-1.0,-1.0
T-009,28,2,2,2.0,0.0
T-011,4,3,1,-1.0000000000000002,-1.0
T-015,15,3,4,2.0,1.0
T-014,14,3,3,2.0,1.0
T-001,18,3,3,-2.0,-1.0
T-005,13,3,3,2.0,3.0
T-017,38,2,1,-2.0,-2.0
T-009,23,2,4,-1.0,-1.0
T-008,28,2,2,3.0,3.0
T-010,24,2,4,2.0,0.0
T-015,39,2,4,1.0,1.0
T-010,7,3,1,-1.0,-0.0
T-011,26,2,4,2.0,2.0
T-016,11,3,4,2.0,-0.0
T-016,40,1,2,-2.0,-1.0
T-013,47,1,4,-2.0,-1.0
T-007,9,3,3,-2.0,-2.0
T-012,34,2,3,4.0,3.0
T-008,20,2,4,-2.0,-1.0
T-006,15,3,2,0.0,1.0
T-006,1,3,1,3.0,3.0
T-002,36,2,3,-1.0,-0.0
T-009,17,3,3,-2.0,-2.0
T-014,39,2,1,3.0,2.0
T-012,13,3,3,4.0,2.0
T-009,28,2,4,-1.0000000000000002,-0.0
T-014,14,3,1,1.0,0.0
T-012,21,2,2,4.0,2.0
T-010,40,1,1,-2.0,-0.0
T-004,49,1,4,-2.0,-0.0
T-009,12,3,4,1.0,-0.0
T-008,38,2,4,-2.0,-0.0
T-014,6,3,1,-1.0000000000000002,-0.0
T-006,34,2,2,0.0,-0.0
T-005,37,2,4,1.0,0.0
T-005,14,3,2,1.0,-0.0
T-013,1,3,4,-1.0,0.0
T-016,27,2,4,-2.0,-1.0
T-009,14,3,1,1.0,-0.0
T-007,0,1,2,0.0,-0.0
T-015,34,2,3,2.0,1.0
T-017,6,3,3,3.0,1.0
T-004,19,3,1,2.0,1.0
T-004,38,2,1,0.0,-0.0
T-012,22,2,1,-1.0000000000000002,-1.0
T-010,12,3,1,3.0,1.0
T-007,14,3,2,-1.0,-0.0
T-012,12,3,3,2.0,0.0
T-013,45,1,1,-1.0,-0.0
T-012,2,3,4,0.0,0.0
T-004,20,2,1,-2.0,-1.0
T-012,7,3,3,0.0,0.0
T-014,25,2,4,0.0,-0.0
T-004,49,1,4,0.0,0.0
T-009,21,2,3,-2.0,-1.0
T-003,10,3,2,1.0,0.0
T-015,28,2,1,2.0,0.0
T-008,6,3,2,3.0000000000000004,1.0
T-017,11,3,4,-1.0000000000000002,0.0
T-003,19,3,4,-2.0,-1.0
T-010,28,2,2,-2.0,-2.0
T-005,21,2,1,0.0,-0.0
T-017,38,2,3,0.0,0.0
T-013,18,3,2,1.0,-0.0
T-005,4,3,4,0.0,-1.0
T-005,39,2,4,3.0,3.0
T-010,42,1,3,-1.0000000000000002,-0.0
T-010,18,3,1,-2.0,-0.0
T-009,41,1,1,-1.0000000000000002,-0.0
T-003,44,1,1,1.0,0.0
T-015,11,3,1,2.0,0.0
T-008,9,3,3,-2.0,-0.0
T-005,18,3,4,1.0,1.0
T-012,26,2,1,0.0,0.0
T-014,19,3,1,1.0,1.0
T-010,11,3,2,-2.0,-1.0
T-001,3,3,2,3.0,2.0
T-005,14,3,1,-2.0,-1.0
T-016,48,1,2,1.0,2.0
T-008,44,1,4,-2.0,-1.0
T-011,31,2,3,3.0,3.0
T-006,48,1,2,2.0,1.0
T-002,20,2,3,2.0,2.0
T-010,9,3,3,-2.0,-1.0
T-006,26,2,2,-2.0,-1.0
T-013,38,2,1,1.0,-0.0
T-008,31,2,4,-1.0,-1.0
T-004,0,1,1,0.0,1.0
T-007,45,1,2,-2.0,-1.0
T-010,48,1,1,0.0,-0.0
T-005,5,3,3,0.0,1.0
T-004,38,2,3,4.0,3.0
T-015,42,1,3,2.0,1.0
T-016,41,1,3,-2.0,-1.0
T-009,5,3,2,-2.0,-1.0
T-011,17,3,1,-2.0,-1.0
T-012,0,1,2,2.0,1.0
T-014,35,2,3,3.0,3.0
T-003,0,1,2,1.0,0.0
T-005,34,2,1,1.0,0.0
T-015,4,3,4,-1.0000000000000002,-1.0
T-006,31,2,4,-1.0000000000000002,0.0
T-012,27,2,1,-2.0,-1.0
T-011,25,2,1,-2.0,-1.0
T-016,3,3,1,-2.0,-0.0
T-015,0,1,3,0.0,-0.0
T-004,9,3,3,-1.0,-0.0
T-014,31,2,4,3.0,2.0
T-014,38,2,3,0.0,-0.0
T-006,26,2,4,1.0,1.0
T-005,5,3,4,4.0,3.0
T-014,32,2,1,0.0,0.0
T-003,31,2,3,-2.0,-2.0
T-006,5,3,2,1.0,2.0
T-001,23,2,3,3.0,3.0
T-014,36,2,1,-1.0,-0.0
T-016,26,2,3,-2.0,-1.0
T-004,37,2,3,-2.0,-2.0
T-003,43,1,1,2.0,1.0
T-014,16,3,3,2.0,2.0
T-015,3,3,3,1.0,1.0
T-013,30,2,4,2.0,1.0
T-004,17,3,4,-2.0,-1.0
T-001,48,1,2,-2.0,-2.0
T-008,0,1,2,1.0,1.0
T-004,40,1,4,-1.0000000000000002,-0.0
T-002,2,3,1,-1.0000000000000002,-0.0
T-016,17,3,1,-2.0,-1.0
T-004,11,3,4,-2.0,-1.0
T-001,17,3,1,4.0,2.0
T-003,8,3,2,-2.0,-0.0
T-013,4,3,3,-2.0,-1.0
T-009,38,2,4,-1.0000000000000002,0.0
T-014,24,2,4,0.0,1.0
T-015,49,1,3,-1.0000000000000002,-1.0
T-010,46,1,3,-2.0,-2.0
T-012,5,3,3,3.0,3.0
T-002,29,2,3,0.0,0.0
T-016,46,1,4,-1.0,-0.0
T-013,15,3,2,-2.0,-1.0
T-014,49,1,2,0.0,-0.0
T-002,34,2,1,1.0,0.0
T-002,26,2,4,-2.0,-1.0
T-015,41,1,1,-2.0,-1.0
T-015,1,3,3,-2.0,-0.0
T-014,15,3,2,1.0,-0.0
T-009,45,1,2,0.0,0.0
T-014,29,2,3,1.0,0.0
T-003,24,2,2,0.0,-0.0
T-002,35,2,1,-2.0,-0.0
T-001,30,2,4,1.0,2.0
T-014,26,2,1,-2.0,-2.0
T-012,5,3,3,-1.0000000000000002,0.0
T-007,25,2,2,0.0,1.0
T-009,13,3,1,-2.0,-1.0
T-012,14,3,4,3.0,2.0
T-011,19,3,1,-1.0,-1.0
T-008,20,2,1,1.0,1.0
T-008,14,3,3,0.0,0.0
T-004,32,2,3,4.0,2.0
T-011,1,3,2,0.0,-1.0
T-004,48,1,4,2.0,1.0
T-013,15,3,4,-2.0,-1.0
T-014,43,1,1,-2.0,-1.0
T-013,4,3,1,3.0000000000000004,2.0
T-010,18,3,4,-2.0,-1.0
T-015,33,2,2,-1.0000000000000002,0.0
T-016,26,2,4,1.0,1.0
T-004,14,3,1,-2.0,-1.0
T-009,29,2,3,1.0,0.0
T-017,37,2,3,0.0,0.0
T-001,11,3,4,-2.0,-0.0
T-012,9,3,2,3.0,1.0
T-003,44,1,1,0.0,-1.0
T-004,41,1,3,1.0,0.0
T-017,46,1,2,-2.0,-1.0
T-012,35,2,4,-2.0,-0.0
T-007,15,3,1,0.0,0.0
T-006,7,3,2,-1.0000000000000002,-0.0
T-007,18,3,2,-1.0000000000000002,-1.0
T-009,3,3,4,-2.0,-1.0
T-012,11,3,1,4.0,2.0
T-012,27,2,2,4.0,3.0
T-014,15,3,1,4.0,2.0
T-006,17,3,4,-2.0,-1.0
T-012,19,3,3,3.0,2.0
T-009,28,2,2,4.0,3.0
T-002,36,2,2,-1.0,-0.0
T-002,37,2,1,1.0,0.0
T-009,5,3,1,2.0,1.0
T-007,22,2,4,0.0,0.0
T-007,3,3,4,-2.0,-1.0
T-015,6,3,2,-2.0,-1.0
T-006,1,3,4,-2.0,-1.0
T-004,43,1,3,2.0,1.0
T-015,15,3,2,0.0,1.0
T-016,2,3,3,-2.0,-0.0
T-004,21,2,3,2.0,3.0
T-003,26,2,1,0.0,-1.0
T-004,1,3,3,1.0,0.0
T-009,8,3,4,0.0,-0.0
T-014,26,2,4,1.0,-0.0
T-017,44,1,4,-2.0,-1.0
T-009,46,1,3,0.0,-0.0
T-003,14,3,1,-2.0,-0.0
T-011,29,2,4,4.0,3.0
T-017,12,3,1,-1.0,-0.0
T-014,45,1,1,2.0,3.0
T-001,33,2,4,-2.0,-1.0
T-017,40,1,4,-1.0000000000000002,-1.0
T-001,4,3,2,-1.0,-1.0
T-002,48,1,4,4.0,3.0
T-013,25,2,2,-2.0,-1.0
T-005,30,2,3,1.0,1.0
T-012,38,2,3,1.0,0.0
T-004,32,2,4,-1.0000000000000002,-1.0
T-006,40,1,3,-2.0,-1.0
T-008,19,3,3,1.0,1.0
T-009,12,3,4,0.0,-0.0
T-001,12,3,1,-1.0,-1.0
T-003,33,2,4,0.0,1.0
T-015,8,3,4,5.0,4.0
T-016,19,3,4,1.0,0.0
T-005,49,1,1,-1.0000000000000002,-1.0
T-011,24,2,2,1.0,0.0
T-012,7,3,1,0.0,0.0
T-010,28,2,4,3.0,3.0
T-015,17,3,1,4.0,2.0
T-003,10,3,3,0.0,-1.0
T-010,34,2,3,-1.0,-0.0
T-005,11,3,3,2.0,0.0
T-015,39,2,1,1.0,0.0
T-013,1,3,2,0.0,0.0
T-013,14,3,2,-2.0,-0.0
T-017,0,1,1,-2.0,-1.0
T-012,40,1,2,-2.0,-1.0
T-013,34,2,2,-2.0,-1.0
T-017,23,2,3,1.0,1.0
T-009,46,1,1,3.0,2.0
T-007,47,1,1,-2.0,-1.0
T-010,49,1,1,0.0,0.0
T-001,40,1,4,-2.0,-1.0
T-006,36,2,2,-2.0,-1.0
T-013,15,3,2,2.0,0.0
T-011,7,3,4,-2.0,-1.0
T-006,35,2,2,1.0,1.0
T-004,31,2,4,-2.0,-1.0
T-006,36,2,3,0.0,0.0
T-012,42,1,1,1.0,0.0
T-006,10,3,1,0.0,-0.0
T-016,19,3,4,0.0,-1.0
T-008,49,1,2,-1.0,-1.0
T-006,12,3,2,0.0,1.0
T-008,33,2,1,-2.0,-1.0
T-005,34,2,2,1.0,1.0
T-009,12,3,3,-1.0,-0.0
T-007,3,3,3,1.0,1.0
T-014,7,3,4,0.0,-0.0
T-015,18,3,3,0.0,0.0
T-005,18,3,4,0.0,0.0
T-008,35,2,3,5.0,4.0
T-011,34,2,1,1.0,0.0
T-013,3,3,3,-2.0,-0.0
T-013,26,2,1,0.0,-1.0
T-016,27,2,3,0.0,-0.0
T-009,20,2,1,1.0,-0.0
T-008,27,2,3,-2.0,-1.0
T-011,9,3,1,-2.0,-2.0
T-003,24,2,4,-2.0,-1.0
T-006,2,3,4,1.0,0.0
T-010,45,1,4,-1.0,-0.0
T-002,28,2,1,3.0,2.0
T-004,9,3,3,0.0,-0.0
T-017,39,2,1,-2.0,-1.0
T-011,40,1,2,-2.0,-0.0
T-004,41,1,2,1.0,2.0
T-012,18,3,4,-2.0,-2.0
T-009,4,3,3,-1.0000000000000002,0.0
T-017,35,2,1,1.0,2.0
T-004,14,3,2,0.0,1.0
T-005,42,1,1,3.0,3.0
T-014,43,1,3,-2.0,-1.0
T-012,23,2,2,-1.0000000000000002,-0.0
T-003,8,3,2,-2.0,-1.0
T-006,41,1,2,-2.0,-2.0
T-008,26,2,2,1.0,1.0
T-012,39,2,3,2.0,0.0
T-005,26,2,3,-2.0,-1.0
T-003,32,2,3,4.0,2.0
T-012,0,1,1,-2.0,-1.0
T-001,34,2,1,0.0,-1.0
T-010,38,2,2,2.0,2.0
T-004,9,3,1,-1.0000000000000002,0.0
T-004,16,3,3,-1.0,-1.0
T-013,48,1,4,4.0,2.0
T-004,16,3,4,-1.0,0.0
T-005,18,3,4,4.0,3.0
T-016,25,2,1,-2.0,-0.0
T-015,1,3,3,3.0,2.0
T-009,1,3,4,0.0,0.0
T-014,20,2,1,2.0,3.0
T-016,3,3,1,2.0,3.0
T-016,17,3,1,-1.0000000000000002,-1.0
T-009,39,2,1,0.0,-1.0
T-009,26,2,2,1.0,1.0
T-015,16,3,3,3.0,1.0
T-002,14,3,1,3.0,3.0
T-016,10,3,1,-2.0,-1.0
T-005,44,1,3,2.0,2.0
T-012,35,2,1,-2.0,-1.0
T-014,30,2,2,1.0,1.0
T-010,42,1,2,1.0,1.0
T-012,39,2,4,1.0,1.0
T-011,41,1,2,-1.0000000000000002,0.0
T-001,28,2,2,2.0,2.0
